TransactionId	ASId	Ingress	Egress	PathletId	Bandwidth	Delay	Reliability	Status	Full Path
1824	0	000002	000004	0	8.0	4.0	0,922	true	[000002, 000001, 000000, 000003, 000004]
1825	0	000002	000004	1	8.0	4.0	0,913	true	[000002, 000001, 000000, 000003, 000006, 000004]
1826	0	000002	000004	2	8.0	4.0	0,922	true	[000002, 000001, 000000, 000004]
1827	0	000002	000004	3	8.0	3.0	0,876	true	[000002, 000001, 000000, 000005, 000006, 000003, 000004]
1828	0	000002	000004	4	8.0	3.0	0,922	true	[000002, 000001, 000000, 000005, 000006, 000004]
1829	0	000002	000004	5	8.0	4.0	0,858	true	[000002, 000001, 000000, 000006, 000003, 000004]
1830	0	000002	000004	6	8.0	4.0	0,903	true	[000002, 000001, 000000, 000006, 000004]
1831	0	000002	000004	7	8.0	3.0	0,850	true	[000002, 000001, 000005, 000000, 000003, 000004]
1832	0	000002	000004	8	8.0	3.0	0,841	true	[000002, 000001, 000005, 000000, 000003, 000006, 000004]
1833	0	000002	000004	9	8.0	3.0	0,849	true	[000002, 000001, 000005, 000000, 000004]
1834	0	000002	000004	10	8.0	3.0	0,791	true	[000002, 000001, 000005, 000000, 000006, 000003, 000004]
1835	0	000002	000004	11	8.0	3.0	0,832	true	[000002, 000001, 000005, 000000, 000006, 000004]
1836	0	000002	000004	12	8.0	3.0	0,832	true	[000002, 000001, 000005, 000006, 000000, 000003, 000004]
1837	0	000002	000004	13	8.0	3.0	0,832	true	[000002, 000001, 000005, 000006, 000000, 000004]
1838	0	000002	000004	14	8.0	3.0	0,841	true	[000002, 000001, 000005, 000006, 000003, 000000, 000004]
1839	0	000002	000004	15	8.0	3.0	0,858	true	[000002, 000001, 000005, 000006, 000003, 000004]
1840	0	000002	000004	16	8.0	3.0	0,903	true	[000002, 000001, 000005, 000006, 000004]
1841	0	000002	000004	17	8.0	4.0	0,850	true	[000002, 000001, 000006, 000000, 000003, 000004]
1842	0	000002	000004	18	8.0	4.0	0,849	true	[000002, 000001, 000006, 000000, 000004]
1843	0	000002	000004	19	8.0	4.0	0,858	true	[000002, 000001, 000006, 000003, 000000, 000004]
1844	0	000002	000004	20	8.0	4.0	0,876	true	[000002, 000001, 000006, 000003, 000004]
1845	0	000002	000004	21	8.0	4.0	0,922	true	[000002, 000001, 000006, 000004]
1846	0	000002	000004	22	8.0	3.0	0,867	true	[000002, 000001, 000006, 000005, 000000, 000003, 000004]
1847	0	000002	000004	23	8.0	3.0	0,867	true	[000002, 000001, 000006, 000005, 000000, 000004]
1848	0	000002	000004	24	8.0	3.0	0,903	true	[000002, 000003, 000000, 000001, 000005, 000006, 000004]
1849	0	000002	000004	25	8.0	3.0	0,922	true	[000002, 000003, 000000, 000001, 000006, 000004]
1850	0	000002	000004	26	8.0	3.0	0,922	true	[000002, 000003, 000000, 000004]
1851	0	000002	000004	27	8.0	3.0	0,850	true	[000002, 000003, 000000, 000005, 000001, 000006, 000004]
1852	0	000002	000004	28	8.0	3.0	0,922	true	[000002, 000003, 000000, 000005, 000006, 000004]
1853	0	000002	000004	29	8.0	3.0	0,903	true	[000002, 000003, 000000, 000006, 000004]
1854	0	000002	000004	30	12.0	3.0	0,941	true	[000002, 000003, 000004]
1855	0	000002	000004	31	23.0	3.0	0,858	true	[000002, 000003, 000006, 000000, 000004]
