TransactionId	ASId	Ingress	Egress	PathletId	Bandwidth	Delay	Reliability	Status	Full Path
6307	0	000006	000003	0	14.0	6.0	0,922	true	[000006, 000000, 000001, 000002, 000003]
6308	0	000006	000003	1	10.0	6.0	0,867	true	[000006, 000000, 000001, 000002, 000007, 000003]
6309	0	000006	000003	2	5.0	5.0	0,807	true	[000006, 000000, 000001, 000002, 000007, 000004, 000008, 000003]
6310	0	000006	000003	3	11.0	6.0	0,858	true	[000006, 000000, 000001, 000002, 000008, 000003]
6311	0	000006	000003	4	5.0	5.0	0,799	true	[000006, 000000, 000001, 000002, 000008, 000004, 000007, 000003]
6312	0	000006	000003	5	12.0	6.0	0,913	true	[000006, 000000, 000001, 000003]
6313	0	000006	000003	6	5.0	6.0	0,824	true	[000006, 000000, 000001, 000004, 000007, 000002, 000003]
6314	0	000006	000003	7	5.0	6.0	0,767	true	[000006, 000000, 000001, 000004, 000007, 000002, 000008, 000003]
6315	0	000006	000003	8	5.0	6.0	0,807	true	[000006, 000000, 000001, 000004, 000007, 000003]
6316	0	000006	000003	9	14.0	5.0	0,841	true	[000006, 000000, 000001, 000004, 000008, 000002, 000003]
6317	0	000006	000003	10	10.0	5.0	0,791	true	[000006, 000000, 000001, 000004, 000008, 000002, 000007, 000003]
6318	0	000006	000003	11	11.0	5.0	0,832	true	[000006, 000000, 000001, 000004, 000008, 000003]
6319	0	000006	000003	12	14.0	6.0	0,885	true	[000006, 000000, 000001, 000005, 000008, 000002, 000003]
6320	0	000006	000003	13	10.0	6.0	0,833	true	[000006, 000000, 000001, 000005, 000008, 000002, 000007, 000003]
6321	0	000006	000003	14	11.0	6.0	0,876	true	[000006, 000000, 000001, 000005, 000008, 000003]
6322	0	000006	000003	15	5.0	5.0	0,833	true	[000006, 000000, 000001, 000005, 000008, 000004, 000007, 000002, 000003]
6323	0	000006	000003	16	5.0	5.0	0,815	true	[000006, 000000, 000001, 000005, 000008, 000004, 000007, 000003]
6324	0	000006	000003	17	14.0	6.0	0,867	true	[000006, 000000, 000001, 000007, 000002, 000003]
6325	0	000006	000003	18	11.0	6.0	0,807	true	[000006, 000000, 000001, 000007, 000002, 000008, 000003]
6326	0	000006	000003	19	10.0	6.0	0,849	true	[000006, 000000, 000001, 000007, 000003]
6327	0	000006	000003	20	5.0	5.0	0,799	true	[000006, 000000, 000001, 000007, 000004, 000008, 000002, 000003]
6328	0	000006	000003	21	5.0	5.0	0,791	true	[000006, 000000, 000001, 000007, 000004, 000008, 000003]
6329	0	000006	000003	22	14.0	6.0	0,894	true	[000006, 000000, 000001, 000008, 000002, 000003]
6330	0	000006	000003	23	10.0	6.0	0,841	true	[000006, 000000, 000001, 000008, 000002, 000007, 000003]
6331	0	000006	000003	24	11.0	6.0	0,885	true	[000006, 000000, 000001, 000008, 000003]
6332	0	000006	000003	25	5.0	5.0	0,841	true	[000006, 000000, 000001, 000008, 000004, 000007, 000002, 000003]
6333	0	000006	000003	26	5.0	5.0	0,824	true	[000006, 000000, 000001, 000008, 000004, 000007, 000003]
6334	0	000006	000003	27	12.0	6.0	0,913	true	[000006, 000000, 000002, 000001, 000003]
6335	0	000006	000003	28	5.0	6.0	0,807	true	[000006, 000000, 000002, 000001, 000004, 000007, 000003]
6336	0	000006	000003	29	11.0	5.0	0,832	true	[000006, 000000, 000002, 000001, 000004, 000008, 000003]
6337	0	000006	000003	30	11.0	6.0	0,876	true	[000006, 000000, 000002, 000001, 000005, 000008, 000003]
6338	0	000006	000003	31	5.0	5.0	0,815	true	[000006, 000000, 000002, 000001, 000005, 000008, 000004, 000007, 000003]
6339	0	000006	000003	32	10.0	6.0	0,849	true	[000006, 000000, 000002, 000001, 000007, 000003]
6340	0	000006	000003	33	5.0	5.0	0,791	true	[000006, 000000, 000002, 000001, 000007, 000004, 000008, 000003]
6341	0	000006	000003	34	11.0	6.0	0,885	true	[000006, 000000, 000002, 000001, 000008, 000003]
6342	0	000006	000003	35	5.0	5.0	0,824	true	[000006, 000000, 000002, 000001, 000008, 000004, 000007, 000003]
6343	0	000006	000003	36	14.0	6.0	0,922	true	[000006, 000000, 000002, 000003]
6344	0	000006	000003	37	12.0	6.0	0,859	true	[000006, 000000, 000002, 000007, 000001, 000003]
6345	0	000006	000003	38	11.0	5.0	0,783	true	[000006, 000000, 000002, 000007, 000001, 000004, 000008, 000003]
6346	0	000006	000003	39	11.0	6.0	0,824	true	[000006, 000000, 000002, 000007, 000001, 000005, 000008, 000003]
6347	0	000006	000003	40	11.0	6.0	0,832	true	[000006, 000000, 000002, 000007, 000001, 000008, 000003]
6348	0	000006	000003	41	10.0	6.0	0,867	true	[000006, 000000, 000002, 000007, 000003]
6349	0	000006	000003	42	5.0	6.0	0,816	true	[000006, 000000, 000002, 000007, 000004, 000001, 000003]
6350	0	000006	000003	43	5.0	6.0	0,783	true	[000006, 000000, 000002, 000007, 000004, 000001, 000005, 000008, 000003]
6351	0	000006	000003	44	5.0	6.0	0,791	true	[000006, 000000, 000002, 000007, 000004, 000001, 000008, 000003]
6352	0	000006	000003	45	5.0	5.0	0,833	true	[000006, 000000, 000002, 000007, 000004, 000008, 000001, 000003]
6353	0	000006	000003	46	5.0	5.0	0,807	true	[000006, 000000, 000002, 000007, 000004, 000008, 000003]
6354	0	000006	000003	47	5.0	5.0	0,824	true	[000006, 000000, 000002, 000007, 000004, 000008, 000005, 000001, 000003]
6355	0	000006	000003	48	12.0	6.0	0,885	true	[000006, 000000, 000002, 000008, 000001, 000003]
6356	0	000006	000003	49	5.0	6.0	0,783	true	[000006, 000000, 000002, 000008, 000001, 000004, 000007, 000003]
6357	0	000006	000003	50	10.0	6.0	0,824	true	[000006, 000000, 000002, 000008, 000001, 000007, 000003]
6358	0	000006	000003	51	11.0	6.0	0,858	true	[000006, 000000, 000002, 000008, 000003]
6359	0	000006	000003	52	12.0	5.0	0,833	true	[000006, 000000, 000002, 000008, 000004, 000001, 000003]
6360	0	000006	000003	53	10.0	5.0	0,775	true	[000006, 000000, 000002, 000008, 000004, 000001, 000007, 000003]
6361	0	000006	000003	54	5.0	5.0	0,791	true	[000006, 000000, 000002, 000008, 000004, 000007, 000001, 000003]
6362	0	000006	000003	55	5.0	5.0	0,799	true	[000006, 000000, 000002, 000008, 000004, 000007, 000003]
6363	0	000006	000003	56	12.0	6.0	0,876	true	[000006, 000000, 000002, 000008, 000005, 000001, 000003]
6364	0	000006	000003	57	5.0	6.0	0,775	true	[000006, 000000, 000002, 000008, 000005, 000001, 000004, 000007, 000003]
6365	0	000006	000003	58	10.0	6.0	0,816	true	[000006, 000000, 000002, 000008, 000005, 000001, 000007, 000003]
6366	0	000006	000003	59	27.0	5.0	0,912	true	[000006, 000000, 000003]
6367	0	000006	000003	60	14.0	3.0	0,950	true	[000006, 000000, 000008, 000001, 000002, 000003]
6368	0	000006	000003	61	10.0	3.0	0,894	true	[000006, 000000, 000008, 000001, 000002, 000007, 000003]
6369	0	000006	000003	62	12.0	3.0	0,941	true	[000006, 000000, 000008, 000001, 000003]
6370	0	000006	000003	63	5.0	3.0	0,849	true	[000006, 000000, 000008, 000001, 000004, 000007, 000002, 000003]
6371	0	000006	000003	64	5.0	3.0	0,832	true	[000006, 000000, 000008, 000001, 000004, 000007, 000003]
6372	0	000006	000003	65	14.0	3.0	0,894	true	[000006, 000000, 000008, 000001, 000007, 000002, 000003]
6373	0	000006	000003	66	10.0	3.0	0,876	true	[000006, 000000, 000008, 000001, 000007, 000003]
6374	0	000006	000003	67	12.0	3.0	0,913	true	[000006, 000000, 000008, 000002, 000001, 000003]
6375	0	000006	000003	68	5.0	3.0	0,807	true	[000006, 000000, 000008, 000002, 000001, 000004, 000007, 000003]
6376	0	000006	000003	69	10.0	3.0	0,849	true	[000006, 000000, 000008, 000002, 000001, 000007, 000003]
6377	0	000006	000003	70	14.0	3.0	0,922	true	[000006, 000000, 000008, 000002, 000003]
6378	0	000006	000003	71	12.0	3.0	0,859	true	[000006, 000000, 000008, 000002, 000007, 000001, 000003]
6379	0	000006	000003	72	10.0	3.0	0,867	true	[000006, 000000, 000008, 000002, 000007, 000003]
6380	0	000006	000003	73	5.0	3.0	0,816	true	[000006, 000000, 000008, 000002, 000007, 000004, 000001, 000003]
6381	0	000006	000003	74	11.0	3.0	0,912	true	[000006, 000000, 000008, 000003]
6382	0	000006	000003	75	14.0	3.0	0,894	true	[000006, 000000, 000008, 000004, 000001, 000002, 000003]
6383	0	000006	000003	76	10.0	3.0	0,841	true	[000006, 000000, 000008, 000004, 000001, 000002, 000007, 000003]
6384	0	000006	000003	77	12.0	3.0	0,885	true	[000006, 000000, 000008, 000004, 000001, 000003]
6385	0	000006	000003	78	14.0	3.0	0,841	true	[000006, 000000, 000008, 000004, 000001, 000007, 000002, 000003]
6386	0	000006	000003	79	10.0	3.0	0,824	true	[000006, 000000, 000008, 000004, 000001, 000007, 000003]
6387	0	000006	000003	80	5.0	3.0	0,849	true	[000006, 000000, 000008, 000004, 000007, 000001, 000002, 000003]
6388	0	000006	000003	81	5.0	3.0	0,841	true	[000006, 000000, 000008, 000004, 000007, 000001, 000003]
6389	0	000006	000003	82	5.0	3.0	0,858	true	[000006, 000000, 000008, 000004, 000007, 000002, 000001, 000003]
6390	0	000006	000003	83	5.0	3.0	0,867	true	[000006, 000000, 000008, 000004, 000007, 000002, 000003]
6391	0	000006	000003	84	5.0	3.0	0,849	true	[000006, 000000, 000008, 000004, 000007, 000003]
6392	0	000006	000003	85	14.0	3.0	0,941	true	[000006, 000000, 000008, 000005, 000001, 000002, 000003]
6393	0	000006	000003	86	10.0	3.0	0,885	true	[000006, 000000, 000008, 000005, 000001, 000002, 000007, 000003]
6394	0	000006	000003	87	12.0	3.0	0,931	true	[000006, 000000, 000008, 000005, 000001, 000003]
6395	0	000006	000003	88	5.0	3.0	0,841	true	[000006, 000000, 000008, 000005, 000001, 000004, 000007, 000002, 000003]
