TransactionId	ASId	Ingress	Egress	PathletId	Bandwidth	Delay	Reliability	Status	Full Path
5098	0	000008	000006	0	8.0	3.0	0,850	true	[000008, 000000, 000001, 000002, 000003, 000004, 000005, 000006]
5099	0	000008	000006	1	8.0	3.0	0,791	true	[000008, 000000, 000001, 000002, 000003, 000004, 000005, 000009, 000006]
5100	0	000008	000006	2	8.0	3.0	0,752	true	[000008, 000000, 000001, 000002, 000003, 000004, 000005, 000009, 000007, 000006]
5101	0	000008	000006	3	9.0	3.0	0,808	true	[000008, 000000, 000001, 000002, 000003, 000004, 000007, 000006]
5102	0	000008	000006	4	9.0	3.0	0,760	true	[000008, 000000, 000001, 000002, 000003, 000004, 000007, 000009, 000005, 000006]
5103	0	000008	000006	5	9.0	3.0	0,767	true	[000008, 000000, 000001, 000002, 000003, 000004, 000007, 000009, 000006]
5104	0	000008	000006	6	5.0	3.0	0,876	true	[000008, 000000, 000001, 000002, 000003, 000006]
5105	0	000008	000006	7	8.0	3.0	0,752	true	[000008, 000000, 000001, 000002, 000003, 000009, 000005, 000004, 000007, 000006]
5106	0	000008	000006	8	9.0	3.0	0,808	true	[000008, 000000, 000001, 000002, 000003, 000009, 000005, 000006]
5107	0	000008	000006	9	9.0	3.0	0,816	true	[000008, 000000, 000001, 000002, 000003, 000009, 000006]
5108	0	000008	000006	10	8.0	3.0	0,767	true	[000008, 000000, 000001, 000002, 000003, 000009, 000007, 000004, 000005, 000006]
5109	0	000008	000006	11	9.0	3.0	0,775	true	[000008, 000000, 000001, 000002, 000003, 000009, 000007, 000006]
5110	0	000008	000006	12	5.0	3.0	0,877	true	[000008, 000000, 000001, 000002, 000004, 000003, 000006]
5111	0	000008	000006	13	9.0	3.0	0,808	true	[000008, 000000, 000001, 000002, 000004, 000003, 000009, 000005, 000006]
5112	0	000008	000006	14	9.0	3.0	0,816	true	[000008, 000000, 000001, 000002, 000004, 000003, 000009, 000006]
5113	0	000008	000006	15	9.0	3.0	0,775	true	[000008, 000000, 000001, 000002, 000004, 000003, 000009, 000007, 000006]
5114	0	000008	000006	16	8.0	3.0	0,886	true	[000008, 000000, 000001, 000002, 000004, 000005, 000006]
5115	0	000008	000006	17	5.0	3.0	0,816	true	[000008, 000000, 000001, 000002, 000004, 000005, 000009, 000003, 000006]
5116	0	000008	000006	18	8.0	3.0	0,824	true	[000008, 000000, 000001, 000002, 000004, 000005, 000009, 000006]
5117	0	000008	000006	19	8.0	3.0	0,783	true	[000008, 000000, 000001, 000002, 000004, 000005, 000009, 000007, 000006]
5118	0	000008	000006	20	9.0	3.0	0,841	true	[000008, 000000, 000001, 000002, 000004, 000007, 000006]
5119	0	000008	000006	21	5.0	3.0	0,791	true	[000008, 000000, 000001, 000002, 000004, 000007, 000009, 000003, 000006]
