TransactionId	ASId	Ingress	Egress	PathletId	Bandwidth	Delay	Reliability	Status	Full Path
2190	0	000003	000001	0	18.0	7.0	0,941	true	[000003, 000000, 000001]
2191	0	000003	000001	1	14.0	8.0	0,912	true	[000003, 000000, 000002, 000001]
2192	0	000003	000001	2	14.0	4.0	0,850	true	[000003, 000000, 000002, 000004, 000005, 000006, 000001]
2193	0	000003	000001	3	10.0	4.0	0,824	true	[000003, 000000, 000002, 000004, 000005, 000007, 000006, 000001]
2194	0	000003	000001	4	14.0	4.0	0,876	true	[000003, 000000, 000002, 000004, 000006, 000001]
2195	0	000003	000001	5	14.0	6.0	0,841	true	[000003, 000000, 000002, 000005, 000004, 000006, 000001]
2196	0	000003	000001	6	14.0	7.0	0,885	true	[000003, 000000, 000002, 000005, 000006, 000001]
2197	0	000003	000001	7	10.0	8.0	0,858	true	[000003, 000000, 000002, 000005, 000007, 000006, 000001]
2198	0	000003	000001	8	6.0	8.0	0,876	true	[000003, 000000, 000002, 000006, 000001]
2199	0	000003	000001	9	14.0	6.0	0,816	true	[000003, 000000, 000002, 000007, 000005, 000004, 000006, 000001]
2200	0	000003	000001	10	14.0	7.0	0,859	true	[000003, 000000, 000002, 000007, 000005, 000006, 000001]
2201	0	000003	000001	11	10.0	8.0	0,849	true	[000003, 000000, 000002, 000007, 000006, 000001]
2202	0	000003	000001	12	29.0	7.0	0,884	true	[000003, 000000, 000005, 000002, 000001]
2203	0	000003	000001	13	29.0	4.0	0,849	true	[000003, 000000, 000005, 000002, 000004, 000006, 000001]
2204	0	000003	000001	14	6.0	7.0	0,849	true	[000003, 000000, 000005, 000002, 000006, 000001]
2205	0	000003	000001	15	10.0	7.0	0,823	true	[000003, 000000, 000005, 000002, 000007, 000006, 000001]
2206	0	000003	000001	16	16.0	4.0	0,849	true	[000003, 000000, 000005, 000004, 000002, 000001]
2207	0	000003	000001	17	6.0	4.0	0,815	true	[000003, 000000, 000005, 000004, 000002, 000006, 000001]
2208	0	000003	000001	18	10.0	4.0	0,790	true	[000003, 000000, 000005, 000004, 000002, 000007, 000006, 000001]
2209	0	000003	000001	19	16.0	6.0	0,815	true	[000003, 000000, 000005, 000004, 000006, 000001]
2210	0	000003	000001	20	6.0	6.0	0,783	true	[000003, 000000, 000005, 000004, 000006, 000002, 000001]
2211	0	000003	000001	21	10.0	6.0	0,759	true	[000003, 000000, 000005, 000004, 000006, 000007, 000002, 000001]
2212	0	000003	000001	22	28.0	7.0	0,858	true	[000003, 000000, 000005, 000006, 000001]
2213	0	000003	000001	23	6.0	7.0	0,824	true	[000003, 000000, 000005, 000006, 000002, 000001]
2214	0	000003	000001	24	28.0	4.0	0,824	true	[000003, 000000, 000005, 000006, 000004, 000002, 000001]
2215	0	000003	000001	25	10.0	7.0	0,799	true	[000003, 000000, 000005, 000006, 000007, 000002, 000001]
2216	0	000003	000001	26	25.0	7.0	0,858	true	[000003, 000000, 000005, 000007, 000002, 000001]
2217	0	000003	000001	27	25.0	4.0	0,824	true	[000003, 000000, 000005, 000007, 000002, 000004, 000006, 000001]
2218	0	000003	000001	28	6.0	7.0	0,824	true	[000003, 000000, 000005, 000007, 000002, 000006, 000001]
2219	0	000003	000001	29	10.0	7.0	0,832	true	[000003, 000000, 000005, 000007, 000006, 000001]
2220	0	000003	000001	30	6.0	7.0	0,799	true	[000003, 000000, 000005, 000007, 000006, 000002, 000001]
2221	0	000003	000001	31	10.0	4.0	0,799	true	[000003, 000000, 000005, 000007, 000006, 000004, 000002, 000001]
2222	0	000003	000001	32	33.0	7.0	0,884	true	[000003, 000000, 000006, 000001]
2223	0	000003	000001	33	6.0	7.0	0,849	true	[000003, 000000, 000006, 000002, 000001]
2224	0	000003	000001	34	33.0	4.0	0,849	true	[000003, 000000, 000006, 000004, 000002, 000001]
2225	0	000003	000001	35	16.0	6.0	0,815	true	[000003, 000000, 000006, 000004, 000005, 000002, 000001]
