TransactionId	ASId	Ingress	Egress	PathletId	Bandwidth	Delay	Reliability	Status	Full Path
3814	0	000007	000003	0	12.0	4.0	0,913	true	[000007, 000000, 000001, 000002, 000003]
3815	0	000007	000003	1	12.0	4.0	0,894	true	[000007, 000000, 000001, 000002, 000006, 000003]
3816	0	000007	000003	2	12.0	3.0	0,859	true	[000007, 000000, 000001, 000002, 000006, 000004, 000003]
3817	0	000007	000003	3	12.0	6.0	0,815	true	[000007, 000000, 000001, 000002, 000006, 000005, 000003]
3818	0	000007	000003	4	12.0	3.0	0,858	true	[000007, 000000, 000001, 000002, 000006, 000008, 000003]
3819	0	000007	000003	5	12.0	3.0	0,876	true	[000007, 000000, 000001, 000002, 000008, 000003]
3820	0	000007	000003	6	12.0	4.0	0,894	true	[000007, 000000, 000001, 000002, 000008, 000006, 000003]
3821	0	000007	000003	7	12.0	3.0	0,859	true	[000007, 000000, 000001, 000002, 000008, 000006, 000004, 000003]
3822	0	000007	000003	8	12.0	4.0	0,816	true	[000007, 000000, 000001, 000002, 000008, 000006, 000005, 000003]
3823	0	000007	000003	9	12.0	3.0	0,931	true	[000007, 000000, 000001, 000003]
3824	0	000007	000003	10	12.0	8.0	0,922	true	[000007, 000000, 000001, 000004, 000003]
3825	0	000007	000003	11	12.0	3.0	0,867	true	[000007, 000000, 000001, 000004, 000006, 000002, 000003]
3826	0	000007	000003	12	12.0	3.0	0,833	true	[000007, 000000, 000001, 000004, 000006, 000002, 000008, 000003]
3827	0	000007	000003	13	12.0	3.0	0,922	true	[000007, 000000, 000001, 000004, 000006, 000003]
3828	0	000007	000003	14	12.0	3.0	0,841	true	[000007, 000000, 000001, 000004, 000006, 000005, 000003]
3829	0	000007	000003	15	12.0	3.0	0,868	true	[000007, 000000, 000001, 000004, 000006, 000008, 000002, 000003]
3830	0	000007	000003	16	12.0	3.0	0,885	true	[000007, 000000, 000001, 000004, 000006, 000008, 000003]
3831	0	000007	000003	17	12.0	6.0	0,894	true	[000007, 000000, 000001, 000005, 000003]
3832	0	000007	000003	18	12.0	4.0	0,832	true	[000007, 000000, 000001, 000005, 000006, 000002, 000003]
3833	0	000007	000003	19	12.0	3.0	0,799	true	[000007, 000000, 000001, 000005, 000006, 000002, 000008, 000003]
3834	0	000007	000003	20	12.0	4.0	0,885	true	[000007, 000000, 000001, 000005, 000006, 000003]
3835	0	000007	000003	21	12.0	3.0	0,850	true	[000007, 000000, 000001, 000005, 000006, 000004, 000003]
3836	0	000007	000003	22	12.0	4.0	0,833	true	[000007, 000000, 000001, 000005, 000006, 000008, 000002, 000003]
3837	0	000007	000003	23	12.0	3.0	0,850	true	[000007, 000000, 000001, 000005, 000006, 000008, 000003]
3838	0	000007	000003	24	12.0	3.0	0,903	true	[000007, 000000, 000001, 000006, 000002, 000003]
3839	0	000007	000003	25	12.0	3.0	0,867	true	[000007, 000000, 000001, 000006, 000002, 000008, 000003]
3840	0	000007	000003	26	12.0	3.0	0,960	true	[000007, 000000, 000001, 000006, 000003]
3841	0	000007	000003	27	12.0	3.0	0,922	true	[000007, 000000, 000001, 000006, 000004, 000003]
3842	0	000007	000003	28	12.0	3.0	0,876	true	[000007, 000000, 000001, 000006, 000005, 000003]
3843	0	000007	000003	29	12.0	3.0	0,903	true	[000007, 000000, 000001, 000006, 000008, 000002, 000003]
