TransactionId	ASId	Ingress	Egress	PathletId	Bandwidth	Delay	Reliability	Status	Full Path
1105	0	000003	000006	0	7.0	3.0	0,867	true	[000003, 000000, 000001, 000002, 000004, 000005, 000006]
1106	0	000003	000006	1	7.0	3.0	0,903	true	[000003, 000000, 000001, 000002, 000004, 000006]
1107	0	000003	000006	2	7.0	3.0	0,913	true	[000003, 000000, 000001, 000004, 000005, 000006]
1108	0	000003	000006	3	7.0	3.0	0,950	true	[000003, 000000, 000001, 000004, 000006]
1109	0	000003	000006	4	7.0	3.0	0,876	true	[000003, 000000, 000001, 000005, 000004, 000006]
1110	0	000003	000006	5	7.0	3.0	0,894	true	[000003, 000000, 000001, 000005, 000006]
1111	0	000003	000006	6	7.0	4.0	0,884	true	[000003, 000000, 000004, 000001, 000005, 000006]
1112	0	000003	000006	7	7.0	4.0	0,840	true	[000003, 000000, 000004, 000002, 000001, 000005, 000006]
1113	0	000003	000006	8	7.0	4.0	0,903	true	[000003, 000000, 000004, 000005, 000006]
1114	0	000003	000006	9	7.0	7.0	0,941	true	[000003, 000000, 000004, 000006]
1115	0	000003	000006	10	7.0	6.0	0,885	true	[000003, 000000, 000005, 000001, 000002, 000004, 000006]
1116	0	000003	000006	11	7.0	5.0	0,931	true	[000003, 000000, 000005, 000001, 000004, 000006]
1117	0	000003	000006	12	7.0	8.0	0,951	true	[000003, 000000, 000005, 000004, 000006]
1118	0	000003	000006	13	7.0	4.0	0,970	true	[000003, 000000, 000005, 000006]
1119	0	000003	000006	14	7.0	8.0	1,000	true	[000003, 000000, 000006]
1120	0	000003	000006	15	30.0	3.0	0,867	true	[000003, 000001, 000000, 000004, 000005, 000006]
1121	0	000003	000006	16	40.0	3.0	0,903	true	[000003, 000001, 000000, 000004, 000006]
1122	0	000003	000006	17	30.0	3.0	0,913	true	[000003, 000001, 000000, 000005, 000004, 000006]
1123	0	000003	000006	18	33.0	3.0	0,931	true	[000003, 000001, 000000, 000005, 000006]
1124	0	000003	000006	19	7.0	3.0	0,960	true	[000003, 000001, 000000, 000006]
1125	0	000003	000006	20	21.0	4.0	0,876	true	[000003, 000001, 000002, 000004, 000000, 000005, 000006]
1126	0	000003	000006	21	7.0	6.0	0,903	true	[000003, 000001, 000002, 000004, 000000, 000006]
1127	0	000003	000006	22	7.0	6.0	0,912	true	[000003, 000001, 000002, 000004, 000005, 000000, 000006]
1128	0	000003	000006	23	21.0	4.0	0,903	true	[000003, 000001, 000002, 000004, 000005, 000006]
1129	0	000003	000006	24	21.0	6.0	0,941	true	[000003, 000001, 000002, 000004, 000006]
1130	0	000003	000006	25	33.0	4.0	0,922	true	[000003, 000001, 000004, 000000, 000005, 000006]
1131	0	000003	000006	26	7.0	5.0	0,950	true	[000003, 000001, 000004, 000000, 000006]
1132	0	000003	000006	27	7.0	5.0	0,960	true	[000003, 000001, 000004, 000005, 000000, 000006]
1133	0	000003	000006	28	30.0	4.0	0,951	true	[000003, 000001, 000004, 000005, 000006]
1134	0	000003	000006	29	52.0	5.0	0,990	true	[000003, 000001, 000004, 000006]
1135	0	000003	000006	30	38.0	7.0	0,885	true	[000003, 000001, 000005, 000000, 000004, 000006]
1136	0	000003	000006	31	7.0	7.0	0,941	true	[000003, 000001, 000005, 000000, 000006]
1137	0	000003	000006	32	7.0	7.0	0,875	true	[000003, 000001, 000005, 000004, 000000, 000006]
1138	0	000003	000006	33	30.0	7.0	0,912	true	[000003, 000001, 000005, 000004, 000006]
