TransactionId	ASId	Ingress	Egress	PathletId	Bandwidth	Delay	Reliability	Status	Full Path
4825	0	000008	000003	0	6.0	1.0	0,003	true	[000008, 000000, 000002, 000001, 000003]
4826	0	000008	000003	1	5.0	1.0	0,000	true	[000008, 000000, 000002, 000001, 000005, 000003]
4827	0	000008	000003	2	5.0	1.0	0,000	true	[000008, 000000, 000002, 000001, 000005, 000004, 000006, 000003]
4828	0	000008	000003	3	5.0	1.0	0,000	true	[000008, 000000, 000002, 000001, 000005, 000004, 000009, 000003]
4829	0	000008	000003	4	5.0	1.0	0,000	true	[000008, 000000, 000002, 000001, 000005, 000006, 000003]
4830	0	000008	000003	5	5.0	1.0	0,000	true	[000008, 000000, 000002, 000001, 000005, 000006, 000004, 000009, 000003]
4831	0	000008	000003	6	5.0	1.0	0,000	true	[000008, 000000, 000002, 000001, 000005, 000007, 000009, 000003]
4832	0	000008	000003	7	5.0	1.0	0,000	true	[000008, 000000, 000002, 000001, 000005, 000007, 000009, 000004, 000006, 000003]
4833	0	000008	000003	8	5.0	1.0	0,000	true	[000008, 000000, 000002, 000001, 000005, 000009, 000003]
4834	0	000008	000003	9	5.0	1.0	0,000	true	[000008, 000000, 000002, 000001, 000005, 000009, 000004, 000006, 000003]
4835	0	000008	000003	10	6.0	1.0	0,000	true	[000008, 000000, 000002, 000001, 000009, 000003]
4836	0	000008	000003	11	5.0	1.0	0,000	true	[000008, 000000, 000002, 000001, 000009, 000004, 000005, 000003]
4837	0	000008	000003	12	5.0	1.0	0,000	true	[000008, 000000, 000002, 000001, 000009, 000004, 000005, 000006, 000003]
4838	0	000008	000003	13	5.0	1.0	0,000	true	[000008, 000000, 000002, 000001, 000009, 000004, 000006, 000003]
4839	0	000008	000003	14	5.0	1.0	0,000	true	[000008, 000000, 000002, 000001, 000009, 000004, 000006, 000005, 000003]
4840	0	000008	000003	15	6.0	1.0	0,000	true	[000008, 000000, 000002, 000001, 000009, 000005, 000003]
4841	0	000008	000003	16	5.0	1.0	0,000	true	[000008, 000000, 000002, 000001, 000009, 000005, 000004, 000006, 000003]
4842	0	000008	000003	17	6.0	1.0	0,000	true	[000008, 000000, 000002, 000001, 000009, 000005, 000006, 000003]
4843	0	000008	000003	18	6.0	1.0	0,000	true	[000008, 000000, 000002, 000001, 000009, 000007, 000005, 000003]
4844	0	000008	000003	19	5.0	1.0	0,000	true	[000008, 000000, 000002, 000001, 000009, 000007, 000005, 000004, 000006, 000003]
4845	0	000008	000003	20	6.0	1.0	0,000	true	[000008, 000000, 000002, 000001, 000009, 000007, 000005, 000006, 000003]
4846	0	000008	000003	21	5.0	1.0	0,000	true	[000008, 000000, 000002, 000004, 000005, 000001, 000003]
4847	0	000008	000003	22	5.0	1.0	0,000	true	[000008, 000000, 000002, 000004, 000005, 000001, 000009, 000003]
4848	0	000008	000003	23	5.0	1.0	0,000	true	[000008, 000000, 000002, 000004, 000005, 000003]
4849	0	000008	000003	24	5.0	1.0	0,000	true	[000008, 000000, 000002, 000004, 000005, 000006, 000003]
4850	0	000008	000003	25	5.0	1.0	0,000	true	[000008, 000000, 000002, 000004, 000005, 000007, 000009, 000001, 000003]
4851	0	000008	000003	26	5.0	1.0	0,000	true	[000008, 000000, 000002, 000004, 000005, 000007, 000009, 000003]
4852	0	000008	000003	27	5.0	1.0	0,000	true	[000008, 000000, 000002, 000004, 000005, 000009, 000001, 000003]
4853	0	000008	000003	28	5.0	1.0	0,000	true	[000008, 000000, 000002, 000004, 000005, 000009, 000003]
