TransactionId	ASId	Ingress	Egress	PathletId	Bandwidth	Delay	Reliability	Status	Full Path
1969	0	000000	000006	0	6.0	1.0	0,000	true	[000000, 000001, 000003, 000002, 000005, 000004, 000006]
1970	0	000000	000006	1	6.0	3.0	0,003	true	[000000, 000001, 000003, 000002, 000005, 000006]
1971	0	000000	000006	2	6.0	1.0	0,000	true	[000000, 000001, 000003, 000002, 000005, 000007, 000004, 000006]
1972	0	000000	000006	3	6.0	3.0	0,002	true	[000000, 000001, 000003, 000002, 000006]
1973	0	000000	000006	4	6.0	1.0	0,000	true	[000000, 000001, 000003, 000004, 000005, 000002, 000006]
1974	0	000000	000006	5	6.0	1.0	0,002	true	[000000, 000001, 000003, 000004, 000005, 000006]
1975	0	000000	000006	6	6.0	1.0	0,004	true	[000000, 000001, 000003, 000004, 000006]
1976	0	000000	000006	7	6.0	1.0	0,000	true	[000000, 000001, 000003, 000004, 000007, 000005, 000002, 000006]
1977	0	000000	000006	8	6.0	1.0	0,000	true	[000000, 000001, 000003, 000004, 000007, 000005, 000006]
1978	0	000000	000006	9	6.0	3.0	0,001	true	[000000, 000001, 000003, 000005, 000002, 000006]
1979	0	000000	000006	10	6.0	1.0	0,001	true	[000000, 000001, 000003, 000005, 000004, 000006]
1980	0	000000	000006	11	6.0	3.0	0,008	true	[000000, 000001, 000003, 000005, 000006]
1981	0	000000	000006	12	6.0	1.0	0,000	true	[000000, 000001, 000003, 000005, 000007, 000004, 000006]
1982	0	000000	000006	13	6.0	2.0	0,000	true	[000000, 000001, 000003, 000007, 000004, 000005, 000002, 000006]
1983	0	000000	000006	14	6.0	2.0	0,001	true	[000000, 000001, 000003, 000007, 000004, 000005, 000006]
1984	0	000000	000006	15	6.0	1.0	0,002	true	[000000, 000001, 000003, 000007, 000004, 000006]
1985	0	000000	000006	16	6.0	3.0	0,000	true	[000000, 000001, 000003, 000007, 000005, 000002, 000006]
1986	0	000000	000006	17	6.0	1.0	0,000	true	[000000, 000001, 000003, 000007, 000005, 000004, 000006]
1987	0	000000	000006	18	6.0	3.0	0,000	true	[000000, 000001, 000003, 000007, 000005, 000006]
1988	0	000000	000006	19	6.0	1.0	0,000	true	[000000, 000001, 000005, 000002, 000003, 000004, 000006]
1989	0	000000	000006	20	6.0	1.0	0,000	true	[000000, 000001, 000005, 000002, 000003, 000007, 000004, 000006]
1990	0	000000	000006	21	6.0	3.0	0,001	true	[000000, 000001, 000005, 000002, 000006]
1991	0	000000	000006	22	8.0	3.0	0,000	true	[000000, 000001, 000005, 000003, 000002, 000006]
1992	0	000000	000006	23	9.0	1.0	0,001	true	[000000, 000001, 000005, 000003, 000004, 000006]
1993	0	000000	000006	24	9.0	1.0	0,000	true	[000000, 000001, 000005, 000003, 000007, 000004, 000006]
1994	0	000000	000006	25	8.0	1.0	0,000	true	[000000, 000001, 000005, 000004, 000003, 000002, 000006]
1995	0	000000	000006	26	10.0	1.0	0,003	true	[000000, 000001, 000005, 000004, 000006]
1996	0	000000	000006	27	8.0	2.0	0,000	true	[000000, 000001, 000005, 000004, 000007, 000003, 000002, 000006]
1997	0	000000	000006	28	12.0	3.0	0,019	true	[000000, 000001, 000005, 000006]
1998	0	000000	000006	29	6.0	3.0	0,000	true	[000000, 000001, 000005, 000007, 000003, 000002, 000006]
1999	0	000000	000006	30	6.0	1.0	0,000	true	[000000, 000001, 000005, 000007, 000003, 000004, 000006]
2000	0	000000	000006	31	6.0	1.0	0,000	true	[000000, 000001, 000005, 000007, 000004, 000003, 000002, 000006]
2001	0	000000	000006	32	6.0	1.0	0,000	true	[000000, 000001, 000005, 000007, 000004, 000006]
2002	0	000000	000006	33	6.0	3.0	0,033	true	[000000, 000001, 000006]
2003	0	000000	000006	34	6.0	1.0	0,000	true	[000000, 000001, 000007, 000003, 000002, 000005, 000004, 000006]
2004	0	000000	000006	35	6.0	1.0	0,001	true	[000000, 000001, 000007, 000003, 000002, 000005, 000006]
