TransactionId	ASId	Ingress	Egress	PathletId	Bandwidth	Delay	Reliability	Status	Full Path
1928	0	000000	000001	0	62.0	4.0	0,980	true	[000000, 000001]
1929	0	000000	000001	1	15.0	7.0	0,931	true	[000000, 000002, 000001]
1930	0	000000	000001	2	5.0	7.0	0,912	true	[000000, 000002, 000004, 000001]
1931	0	000000	000001	3	37.0	4.0	0,885	true	[000000, 000002, 000004, 000003, 000001]
1932	0	000000	000001	4	29.0	4.0	0,867	true	[000000, 000002, 000004, 000003, 000005, 000001]
1933	0	000000	000001	5	42.0	7.0	0,903	true	[000000, 000002, 000004, 000005, 000001]
1934	0	000000	000001	6	29.0	4.0	0,867	true	[000000, 000002, 000004, 000005, 000003, 000001]
1935	0	000000	000001	7	48.0	5.0	0,932	true	[000000, 000002, 000005, 000001]
1936	0	000000	000001	8	29.0	4.0	0,894	true	[000000, 000002, 000005, 000003, 000001]
1937	0	000000	000001	9	5.0	4.0	0,904	true	[000000, 000002, 000005, 000003, 000004, 000001]
1938	0	000000	000001	10	5.0	5.0	0,941	true	[000000, 000002, 000005, 000004, 000001]
1939	0	000000	000001	11	37.0	4.0	0,913	true	[000000, 000002, 000005, 000004, 000003, 000001]
1940	0	000000	000001	12	34.0	4.0	0,885	true	[000000, 000002, 000006, 000003, 000001]
1941	0	000000	000001	13	5.0	6.0	0,894	true	[000000, 000002, 000006, 000003, 000004, 000001]
1942	0	000000	000001	14	34.0	6.0	0,885	true	[000000, 000002, 000006, 000003, 000004, 000005, 000001]
1943	0	000000	000001	15	29.0	4.0	0,867	true	[000000, 000002, 000006, 000003, 000005, 000001]
1944	0	000000	000001	16	5.0	4.0	0,876	true	[000000, 000002, 000006, 000003, 000005, 000004, 000001]
1945	0	000000	000001	17	28.0	4.0	0,912	true	[000000, 000003, 000001]
1946	0	000000	000001	18	5.0	7.0	0,922	true	[000000, 000003, 000004, 000001]
1947	0	000000	000001	19	15.0	8.0	0,849	true	[000000, 000003, 000004, 000002, 000001]
1948	0	000000	000001	20	28.0	5.0	0,849	true	[000000, 000003, 000004, 000002, 000005, 000001]
1949	0	000000	000001	21	28.0	7.0	0,912	true	[000000, 000003, 000004, 000005, 000001]
1950	0	000000	000001	22	15.0	5.0	0,876	true	[000000, 000003, 000004, 000005, 000002, 000001]
1951	0	000000	000001	23	28.0	4.0	0,894	true	[000000, 000003, 000005, 000001]
1952	0	000000	000001	24	15.0	4.0	0,858	true	[000000, 000003, 000005, 000002, 000001]
1953	0	000000	000001	25	5.0	4.0	0,841	true	[000000, 000003, 000005, 000002, 000004, 000001]
1954	0	000000	000001	26	5.0	4.0	0,903	true	[000000, 000003, 000005, 000004, 000001]
1955	0	000000	000001	27	15.0	4.0	0,832	true	[000000, 000003, 000005, 000004, 000002, 000001]
1956	0	000000	000001	28	15.0	6.0	0,849	true	[000000, 000003, 000006, 000002, 000001]
1957	0	000000	000001	29	5.0	6.0	0,832	true	[000000, 000003, 000006, 000002, 000004, 000001]
1958	0	000000	000001	30	28.0	6.0	0,823	true	[000000, 000003, 000006, 000002, 000004, 000005, 000001]
1959	0	000000	000001	31	28.0	5.0	0,849	true	[000000, 000003, 000006, 000002, 000005, 000001]
1960	0	000000	000001	32	5.0	5.0	0,858	true	[000000, 000003, 000006, 000002, 000005, 000004, 000001]
1961	0	000000	000001	33	65.0	6.0	0,922	true	[000000, 000005, 000001]
1962	0	000000	000001	34	15.0	5.0	0,884	true	[000000, 000005, 000002, 000001]
1963	0	000000	000001	35	5.0	5.0	0,867	true	[000000, 000005, 000002, 000004, 000001]
1964	0	000000	000001	36	37.0	4.0	0,841	true	[000000, 000005, 000002, 000004, 000003, 000001]
1965	0	000000	000001	37	34.0	4.0	0,841	true	[000000, 000005, 000002, 000006, 000003, 000001]
1966	0	000000	000001	38	5.0	5.0	0,850	true	[000000, 000005, 000002, 000006, 000003, 000004, 000001]
1967	0	000000	000001	39	29.0	4.0	0,885	true	[000000, 000005, 000003, 000001]
1968	0	000000	000001	40	5.0	4.0	0,894	true	[000000, 000005, 000003, 000004, 000001]
1969	0	000000	000001	41	15.0	4.0	0,823	true	[000000, 000005, 000003, 000004, 000002, 000001]
1970	0	000000	000001	42	15.0	4.0	0,823	true	[000000, 000005, 000003, 000006, 000002, 000001]
1971	0	000000	000001	43	5.0	4.0	0,807	true	[000000, 000005, 000003, 000006, 000002, 000004, 000001]
1972	0	000000	000001	44	5.0	6.0	0,931	true	[000000, 000005, 000004, 000001]
1973	0	000000	000001	45	15.0	6.0	0,857	true	[000000, 000005, 000004, 000002, 000001]
1974	0	000000	000001	46	34.0	4.0	0,815	true	[000000, 000005, 000004, 000002, 000006, 000003, 000001]
1975	0	000000	000001	47	37.0	4.0	0,903	true	[000000, 000005, 000004, 000003, 000001]
1976	0	000000	000001	48	15.0	6.0	0,840	true	[000000, 000005, 000004, 000003, 000006, 000002, 000001]
1977	1	001003	001002	0	20.0	3.0	0,913	true	[001003, 001000, 001001, 001002]
1978	1	001003	001002	1	20.0	3.0	0,913	true	[001003, 001000, 001001, 001004, 001002]
1979	1	001003	001002	2	20.0	3.0	0,867	true	[001003, 001000, 001001, 001004, 001005, 001002]
1980	1	001003	001002	3	8.0	3.0	0,922	true	[001003, 001000, 001001, 001006, 001002]
1981	1	001003	001002	4	20.0	3.0	0,931	true	[001003, 001000, 001002]
1982	1	001003	001002	5	14.0	3.0	0,903	true	[001003, 001000, 001006, 001001, 001002]
1983	1	001003	001002	6	14.0	3.0	0,904	true	[001003, 001000, 001006, 001001, 001004, 001002]
1984	1	001003	001002	7	14.0	3.0	0,858	true	[001003, 001000, 001006, 001001, 001004, 001005, 001002]
