TransactionId	ASId	Ingress	Egress	PathletId	Bandwidth	Delay	Reliability	Status	Full Path
1	0	000004	000002	0	44.0	5.0	0,912	true	[000004, 000000, 000001, 000002]
2	0	000004	000002	1	27.0	4.0	0,903	true	[000004, 000000, 000001, 000003, 000002]
3	0	000004	000002	2	44.0	3.0	0,931	true	[000004, 000000, 000002]
4	0	000004	000002	3	44.0	3.0	0,951	true	[000004, 000001, 000000, 000002]
5	0	000004	000002	4	44.0	3.0	0,950	true	[000004, 000001, 000002]
6	0	000004	000002	5	27.0	3.0	0,941	true	[000004, 000001, 000003, 000002]
7	1	001000	001001	0	16.0	3.0	0,951	true	[001000, 001003, 001002, 001001]
8	1	001000	001001	1	21.0	3.0	0,885	true	[001000, 001003, 001002, 001004, 001001]
9	1	001000	001001	2	41.0	3.0	0,931	true	[001000, 001003, 001004, 001001]
10	1	001000	001001	3	16.0	3.0	0,922	true	[001000, 001003, 001004, 001002, 001001]
11	1	001000	001001	4	49.0	8.0	0,941	true	[001000, 001004, 001001]
12	1	001000	001001	5	16.0	5.0	0,931	true	[001000, 001004, 001002, 001001]
13	1	001000	001001	6	16.0	5.0	0,941	true	[001000, 001004, 001003, 001002, 001001]
14	1	001000	001003	7	51.0	3.0	0,990	true	[001000, 001003]
15	1	001000	001003	8	16.0	5.0	0,903	true	[001000, 001004, 001001, 001002, 001003]
16	1	001000	001003	9	21.0	5.0	0,931	true	[001000, 001004, 001002, 001003]
17	1	001000	001003	10	41.0	8.0	0,980	true	[001000, 001004, 001003]
18	1	001001	001003	11	16.0	5.0	0,960	true	[001001, 001002, 001003]
19	1	001001	001003	12	16.0	3.0	0,922	true	[001001, 001002, 001004, 001000, 001003]
20	1	001001	001003	13	16.0	5.0	0,931	true	[001001, 001002, 001004, 001003]
21	1	001001	001003	14	49.0	3.0	0,931	true	[001001, 001004, 001000, 001003]
22	1	001001	001003	15	21.0	5.0	0,894	true	[001001, 001004, 001002, 001003]
23	1	001001	001003	16	41.0	8.0	0,941	true	[001001, 001004, 001003]
24	2	002004	002002	0	15.0	5.0	0,922	true	[002004, 002000, 002001, 002003, 002002]
25	2	002004	002002	1	15.0	7.0	0,970	true	[002004, 002000, 002003, 002002]
