TransactionId	ASId	Ingress	Egress	PathletId	Bandwidth	Delay	Reliability	Status	Full Path
4137	0	000001	000007	0	34.0	6.0	0,850	true	[000001, 000000, 000002, 000004, 000003, 000005, 000007]
4138	0	000001	000007	1	32.0	3.0	0,807	true	[000001, 000000, 000002, 000004, 000003, 000006, 000005, 000007]
4139	0	000001	000007	2	12.0	3.0	0,867	true	[000001, 000000, 000002, 000004, 000003, 000007]
4140	0	000001	000007	3	12.0	3.0	0,832	true	[000001, 000000, 000002, 000004, 000005, 000003, 000007]
4141	0	000001	000007	4	12.0	3.0	0,791	true	[000001, 000000, 000002, 000004, 000005, 000006, 000003, 000007]
4142	0	000001	000007	5	43.0	6.0	0,849	true	[000001, 000000, 000002, 000004, 000005, 000007]
4143	0	000001	000007	6	34.0	3.0	0,783	true	[000001, 000000, 000002, 000004, 000006, 000003, 000005, 000007]
4144	0	000001	000007	7	12.0	3.0	0,799	true	[000001, 000000, 000002, 000004, 000006, 000003, 000007]
4145	0	000001	000007	8	12.0	3.0	0,807	true	[000001, 000000, 000002, 000004, 000006, 000005, 000003, 000007]
4146	0	000001	000007	9	32.0	5.0	0,824	true	[000001, 000000, 000002, 000004, 000006, 000005, 000007]
4147	0	000001	000007	10	16.0	6.0	0,912	true	[000001, 000000, 000002, 000004, 000007]
4148	0	000001	000007	11	30.0	9.0	0,941	true	[000001, 000000, 000002, 000007]
4149	0	000001	000007	12	30.0	5.0	0,885	true	[000001, 000000, 000004, 000002, 000007]
4150	0	000001	000007	13	34.0	5.0	0,885	true	[000001, 000000, 000004, 000003, 000005, 000007]
4151	0	000001	000007	14	32.0	3.0	0,841	true	[000001, 000000, 000004, 000003, 000006, 000005, 000007]
4152	0	000001	000007	15	12.0	3.0	0,903	true	[000001, 000000, 000004, 000003, 000007]
4153	0	000001	000007	16	12.0	3.0	0,867	true	[000001, 000000, 000004, 000005, 000003, 000007]
4154	0	000001	000007	17	12.0	3.0	0,824	true	[000001, 000000, 000004, 000005, 000006, 000003, 000007]
4155	0	000001	000007	18	43.0	5.0	0,885	true	[000001, 000000, 000004, 000005, 000007]
4156	0	000001	000007	19	34.0	3.0	0,815	true	[000001, 000000, 000004, 000006, 000003, 000005, 000007]
4157	0	000001	000007	20	12.0	3.0	0,832	true	[000001, 000000, 000004, 000006, 000003, 000007]
4158	0	000001	000007	21	12.0	3.0	0,841	true	[000001, 000000, 000004, 000006, 000005, 000003, 000007]
4159	0	000001	000007	22	32.0	5.0	0,858	true	[000001, 000000, 000004, 000006, 000005, 000007]
4160	0	000001	000007	23	16.0	5.0	0,951	true	[000001, 000000, 000004, 000007]
4161	0	000001	000007	24	30.0	3.0	0,859	true	[000001, 000000, 000005, 000003, 000004, 000002, 000007]
4162	0	000001	000007	25	16.0	3.0	0,922	true	[000001, 000000, 000005, 000003, 000004, 000007]
4163	0	000001	000007	26	30.0	3.0	0,791	true	[000001, 000000, 000005, 000003, 000006, 000004, 000002, 000007]
4164	0	000001	000007	27	16.0	3.0	0,850	true	[000001, 000000, 000005, 000003, 000006, 000004, 000007]
4165	0	000001	000007	28	12.0	3.0	0,913	true	[000001, 000000, 000005, 000003, 000007]
4166	0	000001	000007	29	30.0	3.0	0,858	true	[000001, 000000, 000005, 000004, 000002, 000007]
4167	0	000001	000007	30	12.0	3.0	0,876	true	[000001, 000000, 000005, 000004, 000003, 000007]
4168	0	000001	000007	31	12.0	3.0	0,807	true	[000001, 000000, 000005, 000004, 000006, 000003, 000007]
4169	0	000001	000007	32	16.0	3.0	0,922	true	[000001, 000000, 000005, 000004, 000007]
4170	0	000001	000007	33	30.0	3.0	0,816	true	[000001, 000000, 000005, 000006, 000003, 000004, 000002, 000007]
4171	0	000001	000007	34	16.0	3.0	0,876	true	[000001, 000000, 000005, 000006, 000003, 000004, 000007]
4172	0	000001	000007	35	12.0	3.0	0,867	true	[000001, 000000, 000005, 000006, 000003, 000007]
4173	0	000001	000007	36	30.0	3.0	0,832	true	[000001, 000000, 000005, 000006, 000004, 000002, 000007]
4174	0	000001	000007	37	12.0	3.0	0,850	true	[000001, 000000, 000005, 000006, 000004, 000003, 000007]
4175	0	000001	000007	38	16.0	3.0	0,894	true	[000001, 000000, 000005, 000006, 000004, 000007]
4176	0	000001	000007	39	50.0	3.0	0,931	true	[000001, 000000, 000005, 000007]
4177	0	000001	000007	40	30.0	3.0	0,824	true	[000001, 000000, 000006, 000003, 000004, 000002, 000007]
4178	0	000001	000007	41	37.0	3.0	0,824	true	[000001, 000000, 000006, 000003, 000004, 000005, 000007]
4179	0	000001	000007	42	16.0	3.0	0,885	true	[000001, 000000, 000006, 000003, 000004, 000007]
4180	0	000001	000007	43	30.0	3.0	0,791	true	[000001, 000000, 000006, 000003, 000005, 000004, 000002, 000007]
4181	0	000001	000007	44	16.0	3.0	0,850	true	[000001, 000000, 000006, 000003, 000005, 000004, 000007]
4182	0	000001	000007	45	34.0	3.0	0,858	true	[000001, 000000, 000006, 000003, 000005, 000007]
4183	0	000001	000007	46	12.0	3.0	0,876	true	[000001, 000000, 000006, 000003, 000007]
4184	0	000001	000007	47	30.0	5.0	0,841	true	[000001, 000000, 000006, 000004, 000002, 000007]
4185	0	000001	000007	48	34.0	5.0	0,841	true	[000001, 000000, 000006, 000004, 000003, 000005, 000007]
