TransactionId	ASId	Ingress	Egress	PathletId	Bandwidth	Delay	Reliability	Status	Full Path
614	0	000001	000006	0	5.0	2.0	0,008	true	[000001, 000000, 000002, 000006]
615	0	000001	000006	1	7.0	3.0	0,000	true	[000001, 000000, 000003, 000004, 000006]
616	0	000001	000006	2	5.0	2.0	0,000	true	[000001, 000002, 000000, 000003, 000004, 000006]
617	0	000001	000006	3	14.0	3.0	0,012	true	[000001, 000002, 000006]
618	0	000001	000006	4	5.0	2.0	0,000	true	[000001, 000005, 000002, 000000, 000003, 000004, 000006]
619	0	000001	000006	5	5.0	3.0	0,007	true	[000001, 000005, 000002, 000006]
620	0	000001	000006	6	10.0	2.0	0,090	true	[000001, 000006]
621	1	001002	001004	0	5.0	1.0	0,008	true	[001002, 001000, 001001, 001004]
622	1	001002	001004	1	5.0	1.0	0,000	true	[001002, 001000, 001001, 001005, 001003, 001004]
623	1	001002	001004	2	5.0	1.0	0,000	true	[001002, 001000, 001001, 001005, 001003, 001006, 001004]
624	1	001002	001004	3	5.0	1.0	0,004	true	[001002, 001000, 001001, 001005, 001004]
625	1	001002	001004	4	5.0	1.0	0,000	true	[001002, 001000, 001001, 001005, 001006, 001003, 001004]
626	1	001002	001004	5	5.0	1.0	0,003	true	[001002, 001000, 001001, 001005, 001006, 001004]
627	1	001002	001004	6	12.0	1.0	0,067	true	[001002, 001000, 001004]
628	1	001002	001004	7	6.0	1.0	0,003	true	[001002, 001000, 001005, 001001, 001004]
629	1	001002	001004	8	6.0	1.0	0,000	true	[001002, 001000, 001005, 001003, 001004]
630	1	001002	001004	9	6.0	1.0	0,000	true	[001002, 001000, 001005, 001003, 001006, 001004]
631	1	001002	001004	10	10.0	1.0	0,010	true	[001002, 001000, 001005, 001004]
632	1	001002	001004	11	10.0	1.0	0,000	true	[001002, 001000, 001005, 001006, 001003, 001004]
633	1	001002	001004	12	10.0	1.0	0,007	true	[001002, 001000, 001005, 001006, 001004]
634	1	001002	001004	13	7.0	1.0	0,001	true	[001002, 001000, 001006, 001003, 001004]
635	1	001002	001004	14	6.0	1.0	0,000	true	[001002, 001000, 001006, 001003, 001005, 001001, 001004]
636	1	001002	001004	15	6.0	1.0	0,000	true	[001002, 001000, 001006, 001003, 001005, 001004]
637	1	001002	001004	16	7.0	1.0	0,019	true	[001002, 001000, 001006, 001004]
