TransactionId	ASId	Ingress	Egress	PathletId	Bandwidth	Delay	Reliability	Status	Full Path
1	0	000003	000004	0	10.0	1.0	0,002	true	[000003, 000000, 000002, 000004]
2	0	000003	000004	1	8.0	2.0	0,034	true	[000003, 000000, 000004]
3	0	000003	000004	2	8.0	2.0	0,009	true	[000003, 000002, 000000, 000004]
4	0	000003	000004	3	10.0	1.0	0,025	true	[000003, 000002, 000004]
5	0	000003	000004	4	15.0	4.0	0,020	true	[000003, 000004]
6	0	000003	000002	5	10.0	2.0	0,012	true	[000003, 000000, 000002]
7	0	000003	000002	6	8.0	1.0	0,005	true	[000003, 000000, 000004, 000002]
8	0	000003	000002	7	10.0	2.0	0,180	true	[000003, 000002]
9	0	000003	000002	8	8.0	2.0	0,001	true	[000003, 000004, 000000, 000002]
10	0	000003	000002	9	14.0	1.0	0,003	true	[000003, 000004, 000002]
11	0	000004	000002	10	8.0	2.0	0,049	true	[000004, 000000, 000002]
12	0	000004	000002	11	8.0	2.0	0,006	true	[000004, 000000, 000003, 000002]
13	0	000004	000002	12	14.0	1.0	0,140	true	[000004, 000002]
14	0	000004	000002	13	10.0	2.0	0,000	true	[000004, 000003, 000000, 000002]
15	0	000004	000002	14	10.0	2.0	0,004	true	[000004, 000003, 000002]
16	1	001004	001000	0	5.0	5.0	0,460	true	[001004, 001000]
17	1	001004	001000	1	7.0	5.0	0,094	true	[001004, 001001, 001000]
18	1	001004	001000	2	13.0	2.0	0,022	true	[001004, 001002, 001000]
19	1	001004	001000	3	10.0	1.0	0,008	true	[001004, 001003, 001002, 001000]
20	1	001004	001002	4	5.0	2.0	0,060	true	[001004, 001000, 001002]
21	1	001004	001002	5	7.0	2.0	0,012	true	[001004, 001001, 001000, 001002]
22	1	001004	001002	6	13.0	5.0	0,170	true	[001004, 001002]
23	1	001004	001002	7	10.0	1.0	0,065	true	[001004, 001003, 001002]
24	1	001000	001002	8	7.0	5.0	0,016	true	[001000, 001001, 001004, 001002]
25	1	001000	001002	9	7.0	1.0	0,006	true	[001000, 001001, 001004, 001003, 001002]
26	1	001000	001002	10	15.0	2.0	0,130	true	[001000, 001002]
27	1	001000	001002	11	5.0	5.0	0,078	true	[001000, 001004, 001002]
28	1	001000	001002	12	5.0	1.0	0,030	true	[001000, 001004, 001003, 001002]
29	2	002003	002002	0	5.0	1.0	0,000	true	[002003, 002000, 002001, 002002]
30	2	002003	002002	1	8.0	4.0	0,010	true	[002003, 002000, 002002]
31	2	002003	002002	2	7.0	2.0	0,000	true	[002003, 002001, 002000, 002002]
32	2	002003	002002	3	5.0	1.0	0,013	true	[002003, 002001, 002002]
33	2	002003	002002	4	5.0	1.0	0,000	true	[002003, 002004, 002000, 002001, 002002]
34	2	002003	002002	5	8.0	1.0	0,002	true	[002003, 002004, 002000, 002002]
35	3	003000	003003	0	11.0	2.0	0,310	true	[003000, 003003]
36	3	003000	003003	1	7.0	2.0	0,003	true	[003000, 003004, 003001, 003003]
37	3	003000	003003	2	7.0	2.0	0,018	true	[003000, 003004, 003003]
38	4	004002	004004	0	7.0	1.0	0,008	true	[004002, 004000, 004003, 004004]
39	4	004002	004004	1	7.0	3.0	0,046	true	[004002, 004000, 004004]
40	4	004002	004004	2	8.0	1.0	0,001	true	[004002, 004001, 004000, 004003, 004004]
41	4	004002	004004	3	8.0	1.0	0,005	true	[004002, 004001, 004000, 004004]
42	4	004002	004004	4	12.0	5.0	0,060	true	[004002, 004004]
43	5	005004	005000	0	6.0	5.0	0,200	true	[005004, 005000]
44	5	005004	005003	1	9.0	1.0	0,019	true	[005004, 005001, 005002, 005003]
45	5	005004	005003	2	12.0	1.0	0,090	true	[005004, 005001, 005003]
46	5	005004	005003	3	9.0	2.0	0,043	true	[005004, 005002, 005001, 005003]
47	5	005004	005003	4	10.0	2.0	0,095	true	[005004, 005002, 005003]
48	5	005004	005003	5	9.0	1.0	0,060	true	[005004, 005003]
49	5	005000	005003	6	6.0	1.0	0,004	true	[005000, 005004, 005001, 005002, 005003]
50	5	005000	005003	7	6.0	1.0	0,018	true	[005000, 005004, 005001, 005003]
51	5	005000	005003	8	6.0	2.0	0,009	true	[005000, 005004, 005002, 005001, 005003]
52	5	005000	005003	9	6.0	2.0	0,019	true	[005000, 005004, 005002, 005003]
53	5	005000	005003	10	6.0	1.0	0,012	true	[005000, 005004, 005003]
54	6	006001	006004	0	7.0	5.0	0,004	true	[006001, 006000, 006003, 006004]
55	6	006001	006004	1	8.0	5.0	0,067	true	[006001, 006000, 006004]
56	6	006001	006004	2	7.0	2.0	0,002	true	[006001, 006002, 006004]
57	6	006001	006004	3	5.0	4.0	0,007	true	[006001, 006003, 006000, 006004]
58	6	006001	006004	4	5.0	4.0	0,031	true	[006001, 006003, 006004]
59	7	007001	007003	0	14.0	3.0	0,006	true	[007001, 007000, 007003]
60	7	007001	007003	1	5.0	3.0	0,002	true	[007001, 007000, 007004, 007002, 007003]
61	7	007001	007003	2	6.0	3.0	0,002	true	[007001, 007000, 007004, 007003]
62	7	007001	007003	3	5.0	5.0	0,088	true	[007001, 007002, 007003]
63	7	007001	007003	4	6.0	3.0	0,000	true	[007001, 007002, 007004, 007000, 007003]
64	7	007001	007003	5	11.0	3.0	0,002	true	[007001, 007002, 007004, 007003]
65	7	007001	007003	6	14.0	3.0	0,200	true	[007001, 007003]
66	7	007001	007003	7	6.0	1.0	0,001	true	[007001, 007004, 007000, 007003]
67	7	007001	007003	8	5.0	1.0	0,006	true	[007001, 007004, 007002, 007003]
68	7	007001	007003	9	11.0	1.0	0,007	true	[007001, 007004, 007003]
