TransactionId	ASId	Ingress	Egress	PathletId	Bandwidth	Delay	Reliability	Status	Full Path
5097	0	000000	000003	0	66.0	8.0	1,000	true	[000000, 000001, 000003]
5098	0	000000	000003	1	66.0	3.0	0,903	true	[000000, 000001, 000007, 000002, 000003]
5099	0	000000	000003	2	20.0	3.0	0,833	true	[000000, 000001, 000007, 000002, 000004, 000006, 000008, 000005, 000003]
5100	0	000000	000003	3	20.0	3.0	0,799	true	[000000, 000001, 000007, 000002, 000004, 000006, 000008, 000005, 000009, 000003]
5101	0	000000	000003	4	6.0	3.0	0,775	true	[000000, 000001, 000007, 000002, 000004, 000006, 000008, 000009, 000003]
5102	0	000000	000003	5	6.0	3.0	0,807	true	[000000, 000001, 000007, 000002, 000004, 000006, 000008, 000009, 000005, 000003]
5103	0	000000	000003	6	31.0	3.0	0,832	true	[000000, 000001, 000007, 000002, 000004, 000006, 000009, 000003]
5104	0	000000	000003	7	32.0	3.0	0,867	true	[000000, 000001, 000007, 000002, 000004, 000006, 000009, 000005, 000003]
5105	0	000000	000003	8	6.0	3.0	0,824	true	[000000, 000001, 000007, 000002, 000004, 000006, 000009, 000008, 000005, 000003]
5106	0	000000	000003	9	31.0	3.0	0,832	true	[000000, 000001, 000007, 000002, 000004, 000009, 000003]
5107	0	000000	000003	10	32.0	3.0	0,867	true	[000000, 000001, 000007, 000002, 000004, 000009, 000005, 000003]
5108	0	000000	000003	11	20.0	3.0	0,816	true	[000000, 000001, 000007, 000002, 000004, 000009, 000006, 000008, 000005, 000003]
5109	0	000000	000003	12	6.0	3.0	0,824	true	[000000, 000001, 000007, 000002, 000004, 000009, 000008, 000005, 000003]
5110	0	000000	000003	13	32.0	3.0	0,913	true	[000000, 000001, 000007, 000002, 000005, 000003]
5111	0	000000	000003	14	20.0	3.0	0,775	true	[000000, 000001, 000007, 000002, 000005, 000008, 000006, 000004, 000009, 000003]
5112	0	000000	000003	15	20.0	3.0	0,824	true	[000000, 000001, 000007, 000002, 000005, 000008, 000006, 000009, 000003]
5113	0	000000	000003	16	6.0	3.0	0,832	true	[000000, 000001, 000007, 000002, 000005, 000008, 000009, 000003]
5114	0	000000	000003	17	31.0	3.0	0,876	true	[000000, 000001, 000007, 000002, 000005, 000009, 000003]
5115	0	000000	000003	18	18.0	3.0	0,824	true	[000000, 000001, 000007, 000002, 000006, 000004, 000009, 000003]
5116	0	000000	000003	19	18.0	3.0	0,859	true	[000000, 000001, 000007, 000002, 000006, 000004, 000009, 000005, 000003]
5117	0	000000	000003	20	6.0	3.0	0,816	true	[000000, 000001, 000007, 000002, 000006, 000004, 000009, 000008, 000005, 000003]
5118	0	000000	000003	21	18.0	3.0	0,876	true	[000000, 000001, 000007, 000002, 000006, 000008, 000005, 000003]
5119	0	000000	000003	22	18.0	3.0	0,841	true	[000000, 000001, 000007, 000002, 000006, 000008, 000005, 000009, 000003]
5120	0	000000	000003	23	6.0	3.0	0,815	true	[000000, 000001, 000007, 000002, 000006, 000008, 000009, 000003]
5121	0	000000	000003	24	6.0	3.0	0,850	true	[000000, 000001, 000007, 000002, 000006, 000008, 000009, 000005, 000003]
5122	0	000000	000003	25	18.0	3.0	0,876	true	[000000, 000001, 000007, 000002, 000006, 000009, 000003]
5123	0	000000	000003	26	18.0	3.0	0,913	true	[000000, 000001, 000007, 000002, 000006, 000009, 000005, 000003]
5124	0	000000	000003	27	6.0	3.0	0,868	true	[000000, 000001, 000007, 000002, 000006, 000009, 000008, 000005, 000003]
5125	0	000000	000003	28	20.0	3.0	0,885	true	[000000, 000001, 000007, 000002, 000008, 000005, 000003]
5126	0	000000	000003	29	20.0	3.0	0,849	true	[000000, 000001, 000007, 000002, 000008, 000005, 000009, 000003]
5127	0	000000	000003	30	31.0	3.0	0,767	true	[000000, 000001, 000007, 000002, 000008, 000006, 000004, 000009, 000003]
5128	0	000000	000003	31	32.0	3.0	0,799	true	[000000, 000001, 000007, 000002, 000008, 000006, 000004, 000009, 000005, 000003]
5129	0	000000	000003	32	31.0	3.0	0,815	true	[000000, 000001, 000007, 000002, 000008, 000006, 000009, 000003]
5130	0	000000	000003	33	32.0	3.0	0,850	true	[000000, 000001, 000007, 000002, 000008, 000006, 000009, 000005, 000003]
5131	0	000000	000003	34	6.0	3.0	0,823	true	[000000, 000001, 000007, 000002, 000008, 000009, 000003]
5132	0	000000	000003	35	6.0	3.0	0,858	true	[000000, 000001, 000007, 000002, 000008, 000009, 000005, 000003]
5133	0	000000	000003	36	31.0	3.0	0,903	true	[000000, 000001, 000007, 000002, 000009, 000003]
5134	0	000000	000003	37	20.0	3.0	0,833	true	[000000, 000001, 000007, 000002, 000009, 000004, 000006, 000008, 000005, 000003]
5135	0	000000	000003	38	32.0	3.0	0,941	true	[000000, 000001, 000007, 000002, 000009, 000005, 000003]
5136	0	000000	000003	39	20.0	3.0	0,885	true	[000000, 000001, 000007, 000002, 000009, 000006, 000008, 000005, 000003]
5137	0	000000	000003	40	6.0	3.0	0,894	true	[000000, 000001, 000007, 000002, 000009, 000008, 000005, 000003]
5138	0	000000	000003	41	52.0	3.0	0,950	true	[000000, 000001, 000007, 000003]
5139	0	000000	000003	42	35.0	3.0	0,885	true	[000000, 000001, 000007, 000005, 000002, 000003]
5140	0	000000	000003	43	6.0	3.0	0,759	true	[000000, 000001, 000007, 000005, 000002, 000004, 000006, 000008, 000009, 000003]
5141	0	000000	000003	44	31.0	3.0	0,816	true	[000000, 000001, 000007, 000005, 000002, 000004, 000006, 000009, 000003]
5142	0	000000	000003	45	31.0	3.0	0,815	true	[000000, 000001, 000007, 000005, 000002, 000004, 000009, 000003]
5143	0	000000	000003	46	18.0	3.0	0,807	true	[000000, 000001, 000007, 000005, 000002, 000006, 000004, 000009, 000003]
5144	0	000000	000003	47	6.0	3.0	0,799	true	[000000, 000001, 000007, 000005, 000002, 000006, 000008, 000009, 000003]
5145	0	000000	000003	48	18.0	3.0	0,858	true	[000000, 000001, 000007, 000005, 000002, 000006, 000009, 000003]
5146	0	000000	000003	49	31.0	3.0	0,751	true	[000000, 000001, 000007, 000005, 000002, 000008, 000006, 000004, 000009, 000003]
5147	0	000000	000003	50	31.0	3.0	0,799	true	[000000, 000001, 000007, 000005, 000002, 000008, 000006, 000009, 000003]
5148	0	000000	000003	51	6.0	3.0	0,807	true	[000000, 000001, 000007, 000005, 000002, 000008, 000009, 000003]
5149	0	000000	000003	52	31.0	3.0	0,885	true	[000000, 000001, 000007, 000005, 000002, 000009, 000003]
5150	0	000000	000003	53	32.0	3.0	0,950	true	[000000, 000001, 000007, 000005, 000003]
5151	0	000000	000003	54	20.0	3.0	0,858	true	[000000, 000001, 000007, 000005, 000008, 000002, 000003]
5152	0	000000	000003	55	20.0	3.0	0,791	true	[000000, 000001, 000007, 000005, 000008, 000002, 000004, 000006, 000009, 000003]
5153	0	000000	000003	56	20.0	3.0	0,790	true	[000000, 000001, 000007, 000005, 000008, 000002, 000004, 000009, 000003]
5154	0	000000	000003	57	18.0	3.0	0,783	true	[000000, 000001, 000007, 000005, 000008, 000002, 000006, 000004, 000009, 000003]
5155	0	000000	000003	58	18.0	3.0	0,832	true	[000000, 000001, 000007, 000005, 000008, 000002, 000006, 000009, 000003]
5156	0	000000	000003	59	20.0	3.0	0,858	true	[000000, 000001, 000007, 000005, 000008, 000002, 000009, 000003]
5157	0	000000	000003	60	18.0	3.0	0,849	true	[000000, 000001, 000007, 000005, 000008, 000006, 000002, 000003]
5158	0	000000	000003	61	18.0	3.0	0,783	true	[000000, 000001, 000007, 000005, 000008, 000006, 000002, 000004, 000009, 000003]
5159	0	000000	000003	62	18.0	3.0	0,849	true	[000000, 000001, 000007, 000005, 000008, 000006, 000002, 000009, 000003]
5160	0	000000	000003	63	20.0	3.0	0,807	true	[000000, 000001, 000007, 000005, 000008, 000006, 000004, 000002, 000003]
5161	0	000000	000003	64	20.0	3.0	0,807	true	[000000, 000001, 000007, 000005, 000008, 000006, 000004, 000002, 000009, 000003]
5162	0	000000	000003	65	20.0	3.0	0,807	true	[000000, 000001, 000007, 000005, 000008, 000006, 000004, 000009, 000002, 000003]
5163	0	000000	000003	66	20.0	3.0	0,807	true	[000000, 000001, 000007, 000005, 000008, 000006, 000004, 000009, 000003]
5164	0	000000	000003	67	20.0	3.0	0,858	true	[000000, 000001, 000007, 000005, 000008, 000006, 000009, 000002, 000003]
5165	0	000000	000003	68	20.0	3.0	0,858	true	[000000, 000001, 000007, 000005, 000008, 000006, 000009, 000003]
5166	0	000000	000003	69	20.0	3.0	0,791	true	[000000, 000001, 000007, 000005, 000008, 000006, 000009, 000004, 000002, 000003]
5167	0	000000	000003	70	6.0	3.0	0,867	true	[000000, 000001, 000007, 000005, 000008, 000009, 000002, 000003]
5168	0	000000	000003	71	6.0	3.0	0,867	true	[000000, 000001, 000007, 000005, 000008, 000009, 000003]
5169	0	000000	000003	72	6.0	3.0	0,799	true	[000000, 000001, 000007, 000005, 000008, 000009, 000004, 000002, 000003]
5170	0	000000	000003	73	6.0	3.0	0,791	true	[000000, 000001, 000007, 000005, 000008, 000009, 000004, 000006, 000002, 000003]
5171	0	000000	000003	74	6.0	3.0	0,841	true	[000000, 000001, 000007, 000005, 000008, 000009, 000006, 000002, 000003]
5172	0	000000	000003	75	6.0	3.0	0,799	true	[000000, 000001, 000007, 000005, 000008, 000009, 000006, 000004, 000002, 000003]
5173	0	000000	000003	76	48.0	3.0	0,912	true	[000000, 000001, 000007, 000005, 000009, 000002, 000003]
5174	0	000000	000003	77	31.0	3.0	0,912	true	[000000, 000001, 000007, 000005, 000009, 000003]
5175	0	000000	000003	78	56.0	3.0	0,840	true	[000000, 000001, 000007, 000005, 000009, 000004, 000002, 000003]
5176	0	000000	000003	79	18.0	3.0	0,832	true	[000000, 000001, 000007, 000005, 000009, 000004, 000006, 000002, 000003]
5177	0	000000	000003	80	60.0	3.0	0,775	true	[000000, 000001, 000007, 000005, 000009, 000004, 000006, 000008, 000002, 000003]
5178	0	000000	000003	81	18.0	3.0	0,885	true	[000000, 000001, 000007, 000005, 000009, 000006, 000002, 000003]
5179	0	000000	000003	82	39.0	3.0	0,841	true	[000000, 000001, 000007, 000005, 000009, 000006, 000004, 000002, 000003]
5180	0	000000	000003	83	39.0	3.0	0,823	true	[000000, 000001, 000007, 000005, 000009, 000006, 000008, 000002, 000003]
5181	0	000000	000003	84	6.0	3.0	0,832	true	[000000, 000001, 000007, 000005, 000009, 000008, 000002, 000003]
5182	0	000000	000003	85	6.0	3.0	0,824	true	[000000, 000001, 000007, 000005, 000009, 000008, 000006, 000002, 000003]
5183	0	000000	000003	86	6.0	3.0	0,783	true	[000000, 000001, 000007, 000005, 000009, 000008, 000006, 000004, 000002, 000003]
5184	0	000000	000003	87	18.0	3.0	0,894	true	[000000, 000001, 000007, 000006, 000002, 000003]
