TransactionId	ASId	Ingress	Egress	PathletId	Bandwidth	Delay	Reliability	Status	Full Path
1065	0	000003	000006	0	14.0	3.0	0,867	true	[000003, 000000, 000001, 000002, 000005, 000006]
1066	0	000003	000006	1	21.0	5.0	0,876	true	[000003, 000000, 000001, 000002, 000006]
1067	0	000003	000006	2	11.0	3.0	0,823	true	[000003, 000000, 000001, 000004, 000002, 000005, 000006]
1068	0	000003	000006	3	11.0	4.0	0,832	true	[000003, 000000, 000001, 000004, 000002, 000006]
1069	0	000003	000006	4	14.0	5.0	0,858	true	[000003, 000000, 000001, 000005, 000002, 000006]
1070	0	000003	000006	5	21.0	3.0	0,849	true	[000003, 000000, 000001, 000005, 000006]
1071	0	000003	000006	6	22.0	3.0	0,815	true	[000003, 000000, 000002, 000001, 000005, 000006]
1072	0	000003	000006	7	11.0	3.0	0,774	true	[000003, 000000, 000002, 000004, 000001, 000005, 000006]
1073	0	000003	000006	8	14.0	3.0	0,884	true	[000003, 000000, 000002, 000005, 000006]
1074	0	000003	000006	9	26.0	5.0	0,894	true	[000003, 000000, 000002, 000006]
1075	0	000003	000006	10	22.0	5.0	0,840	true	[000003, 000000, 000005, 000001, 000002, 000006]
1076	0	000003	000006	11	11.0	4.0	0,798	true	[000003, 000000, 000005, 000001, 000004, 000002, 000006]
1077	0	000003	000006	12	14.0	5.0	0,912	true	[000003, 000000, 000005, 000002, 000006]
1078	0	000003	000006	13	38.0	3.0	0,903	true	[000003, 000000, 000005, 000006]
1079	0	000003	000006	14	21.0	5.0	0,922	true	[000003, 000000, 000006]
1080	0	000003	000006	15	14.0	3.0	0,903	true	[000003, 000001, 000000, 000002, 000005, 000006]
1081	0	000003	000006	16	21.0	6.0	0,913	true	[000003, 000001, 000000, 000002, 000006]
1082	0	000003	000006	17	14.0	6.0	0,931	true	[000003, 000001, 000000, 000005, 000002, 000006]
1083	0	000003	000006	18	21.0	3.0	0,922	true	[000003, 000001, 000000, 000005, 000006]
1084	0	000003	000006	19	21.0	6.0	0,941	true	[000003, 000001, 000000, 000006]
1085	0	000003	000006	20	22.0	3.0	0,885	true	[000003, 000001, 000002, 000000, 000005, 000006]
1086	0	000003	000006	21	21.0	6.0	0,904	true	[000003, 000001, 000002, 000000, 000006]
1087	0	000003	000006	22	14.0	6.0	0,922	true	[000003, 000001, 000002, 000005, 000000, 000006]
1088	0	000003	000006	23	14.0	3.0	0,903	true	[000003, 000001, 000002, 000005, 000006]
1089	0	000003	000006	24	22.0	6.0	0,913	true	[000003, 000001, 000002, 000006]
1090	0	000003	000006	25	11.0	3.0	0,841	true	[000003, 000001, 000004, 000002, 000000, 000005, 000006]
1091	0	000003	000006	26	11.0	4.0	0,858	true	[000003, 000001, 000004, 000002, 000000, 000006]
1092	0	000003	000006	27	11.0	4.0	0,876	true	[000003, 000001, 000004, 000002, 000005, 000000, 000006]
1093	0	000003	000006	28	11.0	3.0	0,858	true	[000003, 000001, 000004, 000002, 000005, 000006]
1094	0	000003	000006	29	11.0	4.0	0,867	true	[000003, 000001, 000004, 000002, 000006]
1095	0	000003	000006	30	26.0	7.0	0,876	true	[000003, 000001, 000005, 000000, 000002, 000006]
1096	0	000003	000006	31	21.0	7.0	0,903	true	[000003, 000001, 000005, 000000, 000006]
1097	0	000003	000006	32	14.0	7.0	0,885	true	[000003, 000001, 000005, 000002, 000000, 000006]
1098	0	000003	000006	33	14.0	7.0	0,894	true	[000003, 000001, 000005, 000002, 000006]
1099	0	000003	000006	34	38.0	3.0	0,884	true	[000003, 000001, 000005, 000006]
1100	0	000003	000006	35	17.0	3.0	0,841	true	[000003, 000002, 000000, 000001, 000005, 000006]
1101	0	000003	000006	36	17.0	3.0	0,894	true	[000003, 000002, 000000, 000005, 000006]
1102	0	000003	000006	37	17.0	8.0	0,913	true	[000003, 000002, 000000, 000006]
1103	0	000003	000006	38	17.0	3.0	0,876	true	[000003, 000002, 000001, 000000, 000005, 000006]
1104	0	000003	000006	39	17.0	6.0	0,894	true	[000003, 000002, 000001, 000000, 000006]
1105	0	000003	000006	40	17.0	6.0	0,858	true	[000003, 000002, 000001, 000005, 000000, 000006]
1106	0	000003	000006	41	17.0	3.0	0,840	true	[000003, 000002, 000001, 000005, 000006]
1107	0	000003	000006	42	11.0	3.0	0,832	true	[000003, 000002, 000004, 000001, 000000, 000005, 000006]
1108	0	000003	000006	43	11.0	4.0	0,850	true	[000003, 000002, 000004, 000001, 000000, 000006]
1109	0	000003	000006	44	11.0	4.0	0,815	true	[000003, 000002, 000004, 000001, 000005, 000000, 000006]
1110	0	000003	000006	45	11.0	3.0	0,798	true	[000003, 000002, 000004, 000001, 000005, 000006]
1111	0	000003	000006	46	14.0	8.0	0,931	true	[000003, 000002, 000005, 000000, 000006]
1112	0	000003	000006	47	14.0	6.0	0,876	true	[000003, 000002, 000005, 000001, 000000, 000006]
1113	0	000003	000006	48	14.0	3.0	0,912	true	[000003, 000002, 000005, 000006]
1114	0	000003	000006	49	17.0	8.0	0,922	true	[000003, 000002, 000006]
1115	0	000003	000006	50	14.0	3.0	0,841	true	[000003, 000004, 000001, 000000, 000002, 000005, 000006]
1116	0	000003	000006	51	21.0	4.0	0,849	true	[000003, 000004, 000001, 000000, 000002, 000006]
1117	0	000003	000006	52	14.0	4.0	0,867	true	[000003, 000004, 000001, 000000, 000005, 000002, 000006]
1118	0	000003	000006	53	21.0	3.0	0,858	true	[000003, 000004, 000001, 000000, 000005, 000006]
1119	0	000003	000006	54	21.0	4.0	0,876	true	[000003, 000004, 000001, 000000, 000006]
