TransactionId	ASId	Ingress	Egress	PathletId	Bandwidth	Delay	Reliability	Status	Full Path
1	0	000004	000003	0	28.0	3.0	0,950	true	[000004, 000000, 000001, 000003]
2	0	000004	000003	1	28.0	3.0	0,922	true	[000004, 000000, 000002, 000001, 000003]
3	0	000004	000003	2	5.0	3.0	0,950	true	[000004, 000000, 000003]
4	0	000004	000003	3	47.0	9.0	0,960	true	[000004, 000003]
5	0	000004	000002	4	30.0	3.0	0,941	true	[000004, 000000, 000001, 000002]
6	0	000004	000002	5	38.0	3.0	0,931	true	[000004, 000000, 000002]
7	0	000004	000002	6	5.0	3.0	0,941	true	[000004, 000000, 000003, 000001, 000002]
8	0	000004	000002	7	5.0	7.0	0,931	true	[000004, 000003, 000000, 000001, 000002]
9	0	000004	000002	8	5.0	4.0	0,922	true	[000004, 000003, 000000, 000002]
10	0	000004	000002	9	28.0	4.0	0,922	true	[000004, 000003, 000001, 000000, 000002]
11	0	000004	000002	10	28.0	7.0	0,950	true	[000004, 000003, 000001, 000002]
12	0	000003	000002	11	5.0	7.0	0,970	true	[000003, 000000, 000001, 000002]
13	0	000003	000002	12	5.0	4.0	0,960	true	[000003, 000000, 000002]
14	0	000003	000002	13	28.0	4.0	0,960	true	[000003, 000001, 000000, 000002]
15	0	000003	000002	14	28.0	7.0	0,990	true	[000003, 000001, 000002]
16	0	000003	000002	15	30.0	3.0	0,903	true	[000003, 000004, 000000, 000001, 000002]
17	0	000003	000002	16	38.0	3.0	0,894	true	[000003, 000004, 000000, 000002]
18	1	001003	001002	0	33.0	4.0	0,931	true	[001003, 001000, 001004, 001001, 001002]
19	1	001003	001002	1	27.0	5.0	0,931	true	[001003, 001000, 001004, 001002]
20	1	001003	001002	2	33.0	5.0	0,941	true	[001003, 001001, 001002]
21	1	001003	001002	3	27.0	4.0	0,903	true	[001003, 001001, 001004, 001002]
22	1	001003	001001	4	60.0	4.0	0,941	true	[001003, 001000, 001004, 001001]
23	1	001003	001001	5	27.0	5.0	0,922	true	[001003, 001000, 001004, 001002, 001001]
24	1	001003	001001	6	39.0	9.0	0,950	true	[001003, 001001]
25	1	001002	001001	7	33.0	5.0	0,990	true	[001002, 001001]
26	1	001002	001001	8	27.0	5.0	0,885	true	[001002, 001004, 001000, 001003, 001001]
27	1	001002	001001	9	27.0	4.0	0,951	true	[001002, 001004, 001001]
28	2	002001	002002	0	13.0	10.0	0,980	true	[002001, 002002]
29	2	002001	002002	1	41.0	4.0	0,912	true	[002001, 002003, 002002]
30	2	002001	002002	2	19.0	4.0	0,866	true	[002001, 002003, 002004, 002000, 002002]
31	2	002001	002002	3	9.0	10.0	0,885	true	[002001, 002003, 002004, 002002]
32	2	002001	002002	4	34.0	4.0	0,903	true	[002001, 002004, 002000, 002002]
33	2	002001	002002	5	9.0	7.0	0,922	true	[002001, 002004, 002002]
34	2	002001	002002	6	19.0	4.0	0,876	true	[002001, 002004, 002003, 002002]
35	2	002001	002000	7	13.0	5.0	0,980	true	[002001, 002002, 002000]
36	2	002001	002000	8	13.0	4.0	0,858	true	[002001, 002002, 002003, 002004, 002000]
37	2	002001	002000	9	9.0	4.0	0,903	true	[002001, 002002, 002004, 002000]
38	2	002001	002000	10	41.0	4.0	0,912	true	[002001, 002003, 002002, 002000]
39	2	002001	002000	11	9.0	4.0	0,840	true	[002001, 002003, 002002, 002004, 002000]
40	2	002001	002000	12	19.0	4.0	0,866	true	[002001, 002003, 002004, 002000]
41	2	002001	002000	13	9.0	5.0	0,885	true	[002001, 002003, 002004, 002002, 002000]
42	2	002001	002000	14	34.0	4.0	0,903	true	[002001, 002004, 002000]
43	2	002001	002000	15	9.0	5.0	0,922	true	[002001, 002004, 002002, 002000]
44	2	002001	002000	16	19.0	4.0	0,876	true	[002001, 002004, 002003, 002002, 002000]
45	2	002002	002000	17	71.0	5.0	1,000	true	[002002, 002000]
46	2	002002	002000	18	13.0	4.0	0,849	true	[002002, 002001, 002003, 002004, 002000]
47	2	002002	002000	19	13.0	4.0	0,884	true	[002002, 002001, 002004, 002000]
48	2	002002	002000	20	34.0	4.0	0,823	true	[002002, 002003, 002001, 002004, 002000]
49	2	002002	002000	21	19.0	4.0	0,876	true	[002002, 002003, 002004, 002000]
50	2	002002	002000	22	9.0	4.0	0,922	true	[002002, 002004, 002000]
51	3	003001	003000	0	59.0	4.0	0,980	true	[003001, 003000]
52	3	003001	003000	1	20.0	5.0	0,970	true	[003001, 003002, 003003, 003000]
53	3	003001	003000	2	41.0	4.0	0,912	true	[003001, 003002, 003004, 003000]
54	3	003001	003000	3	41.0	4.0	0,941	true	[003001, 003004, 003000]
55	3	003001	003000	4	20.0	7.0	0,922	true	[003001, 003004, 003002, 003003, 003000]
56	3	003001	003002	5	20.0	4.0	0,951	true	[003001, 003000, 003003, 003002]
57	3	003001	003002	6	41.0	4.0	0,894	true	[003001, 003000, 003004, 003002]
58	3	003001	003002	7	61.0	5.0	1,000	true	[003001, 003002]
59	3	003001	003002	8	20.0	4.0	0,912	true	[003001, 003004, 003000, 003003, 003002]
60	3	003001	003002	9	45.0	9.0	0,950	true	[003001, 003004, 003002]
61	3	003000	003002	10	59.0	4.0	0,980	true	[003000, 003001, 003002]
62	3	003000	003002	11	45.0	4.0	0,931	true	[003000, 003001, 003004, 003002]
63	3	003000	003002	12	20.0	7.0	0,970	true	[003000, 003003, 003002]
64	3	003000	003002	13	41.0	4.0	0,941	true	[003000, 003004, 003001, 003002]
65	3	003000	003002	14	41.0	4.0	0,912	true	[003000, 003004, 003002]
66	4	004001	004004	0	45.0	3.0	0,960	true	[004001, 004002, 004004]
67	4	004001	004004	1	8.0	8.0	0,903	true	[004001, 004003, 004004]
68	4	004001	004004	2	74.0	3.0	0,960	true	[004001, 004004]
69	4	004001	004003	3	34.0	3.0	0,912	true	[004001, 004002, 004004, 004003]
70	4	004001	004003	4	8.0	10.0	0,950	true	[004001, 004003]
71	4	004001	004003	5	34.0	3.0	0,912	true	[004001, 004004, 004003]
72	4	004004	004003	6	8.0	3.0	0,912	true	[004004, 004001, 004003]
73	4	004004	004003	7	8.0	3.0	0,912	true	[004004, 004002, 004001, 004003]
74	4	004004	004003	8	34.0	8.0	0,950	true	[004004, 004003]
75	5	005000	005004	0	15.0	7.0	0,951	true	[005000, 005001, 005002, 005004]
76	5	005000	005004	1	15.0	6.0	0,990	true	[005000, 005002, 005004]
77	5	005000	005004	2	7.0	7.0	0,931	true	[005000, 005003, 005002, 005004]
78	5	005000	005002	3	22.0	8.0	0,951	true	[005000, 005001, 005002]
79	5	005000	005002	4	63.0	6.0	0,990	true	[005000, 005002]
80	5	005000	005002	5	7.0	9.0	0,931	true	[005000, 005003, 005002]
81	5	005000	005003	6	7.0	8.0	0,903	true	[005000, 005001, 005002, 005003]
82	5	005000	005003	7	7.0	6.0	0,941	true	[005000, 005002, 005003]
83	5	005000	005003	8	45.0	9.0	0,980	true	[005000, 005003]
84	5	005004	005002	9	15.0	7.0	1,000	true	[005004, 005002]
85	5	005004	005003	10	15.0	6.0	0,970	true	[005004, 005002, 005000, 005003]
86	5	005004	005003	11	15.0	7.0	0,932	true	[005004, 005002, 005001, 005000, 005003]
87	5	005004	005003	12	7.0	7.0	0,950	true	[005004, 005002, 005003]
88	5	005002	005003	13	45.0	6.0	0,970	true	[005002, 005000, 005003]
89	5	005002	005003	14	22.0	8.0	0,932	true	[005002, 005001, 005000, 005003]
90	5	005002	005003	15	7.0	10.0	0,950	true	[005002, 005003]
91	6	006002	006004	0	13.0	5.0	0,932	true	[006002, 006000, 006001, 006003, 006004]
92	6	006002	006004	1	6.0	5.0	0,932	true	[006002, 006000, 006001, 006004]
93	6	006002	006004	2	25.0	5.0	0,970	true	[006002, 006000, 006004]
94	6	006002	006004	3	13.0	7.0	0,970	true	[006002, 006003, 006001, 006000, 006004]
95	6	006002	006004	4	6.0	7.0	0,970	true	[006002, 006003, 006001, 006004]
96	6	006002	006004	5	25.0	7.0	0,970	true	[006002, 006003, 006004]
97	6	006002	006004	6	43.0	9.0	1,000	true	[006002, 006004]
98	7	007001	007000	0	28.0	3.0	0,950	true	[007001, 007000]
99	7	007001	007000	1	53.0	3.0	0,950	true	[007001, 007002, 007000]
100	7	007001	007000	2	45.0	3.0	0,950	true	[007001, 007002, 007003, 007000]
101	7	007001	007000	3	51.0	5.0	0,960	true	[007001, 007002, 007004, 007000]
102	7	007001	007000	4	57.0	3.0	0,980	true	[007001, 007003, 007000]
103	7	007001	007000	5	45.0	3.0	0,903	true	[007001, 007003, 007002, 007000]
104	7	007001	007000	6	45.0	4.0	0,912	true	[007001, 007003, 007002, 007004, 007000]
105	7	007001	007000	7	38.0	8.0	0,922	true	[007001, 007004, 007000]
106	7	007001	007000	8	38.0	3.0	0,912	true	[007001, 007004, 007002, 007000]
107	7	007001	007000	9	38.0	3.0	0,912	true	[007001, 007004, 007002, 007003, 007000]
108	7	007001	007002	10	28.0	3.0	0,903	true	[007001, 007000, 007002]
109	7	007001	007002	11	28.0	3.0	0,903	true	[007001, 007000, 007003, 007002]
110	7	007001	007002	12	28.0	3.0	0,912	true	[007001, 007000, 007004, 007002]
111	7	007001	007002	13	61.0	7.0	1,000	true	[007001, 007002]
112	7	007001	007002	14	53.0	3.0	0,931	true	[007001, 007003, 007000, 007002]
113	7	007001	007002	15	51.0	3.0	0,941	true	[007001, 007003, 007000, 007004, 007002]
114	7	007001	007002	16	45.0	4.0	0,950	true	[007001, 007003, 007002]
115	7	007001	007002	17	38.0	3.0	0,876	true	[007001, 007004, 007000, 007002]
116	7	007001	007002	18	38.0	3.0	0,876	true	[007001, 007004, 007000, 007003, 007002]
117	7	007001	007002	19	38.0	5.0	0,960	true	[007001, 007004, 007002]
118	7	007000	007002	20	28.0	3.0	0,950	true	[007000, 007001, 007002]
119	7	007000	007002	21	28.0	3.0	0,903	true	[007000, 007001, 007003, 007002]
120	7	007000	007002	22	28.0	3.0	0,912	true	[007000, 007001, 007004, 007002]
121	7	007000	007002	23	53.0	3.0	0,950	true	[007000, 007002]
122	7	007000	007002	24	57.0	3.0	0,980	true	[007000, 007003, 007001, 007002]
123	7	007000	007002	25	38.0	3.0	0,941	true	[007000, 007003, 007001, 007004, 007002]
124	7	007000	007002	26	45.0	3.0	0,950	true	[007000, 007003, 007002]
125	7	007000	007002	27	38.0	7.0	0,922	true	[007000, 007004, 007001, 007002]
126	7	007000	007002	28	38.0	4.0	0,876	true	[007000, 007004, 007001, 007003, 007002]
127	7	007000	007002	29	51.0	5.0	0,960	true	[007000, 007004, 007002]
128	8	008000	008002	0	7.0	4.0	0,980	true	[008000, 008002]
129	8	008000	008002	1	10.0	7.0	0,970	true	[008000, 008004, 008002]
130	8	008000	008002	2	10.0	4.0	0,885	true	[008000, 008004, 008003, 008001, 008002]
131	8	008000	008002	3	10.0	4.0	0,912	true	[008000, 008004, 008003, 008002]
132	8	008000	008003	4	7.0	4.0	0,913	true	[008000, 008002, 008001, 008003]
133	8	008000	008003	5	7.0	4.0	0,941	true	[008000, 008002, 008003]
134	8	008000	008003	6	7.0	4.0	0,903	true	[008000, 008002, 008004, 008003]
135	8	008000	008003	7	10.0	7.0	0,903	true	[008000, 008004, 008002, 008001, 008003]
136	8	008000	008003	8	10.0	7.0	0,931	true	[008000, 008004, 008002, 008003]
137	8	008000	008003	9	10.0	4.0	0,950	true	[008000, 008004, 008003]
138	8	008000	008001	10	7.0	4.0	0,941	true	[008000, 008002, 008001]
139	8	008000	008001	11	7.0	4.0	0,913	true	[008000, 008002, 008003, 008001]
140	8	008000	008001	12	7.0	4.0	0,876	true	[008000, 008002, 008004, 008003, 008001]
141	8	008000	008001	13	10.0	7.0	0,931	true	[008000, 008004, 008002, 008001]
142	8	008000	008001	14	10.0	7.0	0,903	true	[008000, 008004, 008002, 008003, 008001]
143	8	008000	008001	15	10.0	4.0	0,922	true	[008000, 008004, 008003, 008001]
144	8	008000	008001	16	10.0	4.0	0,876	true	[008000, 008004, 008003, 008002, 008001]
145	8	008002	008003	17	7.0	4.0	0,931	true	[008002, 008000, 008004, 008003]
146	8	008002	008003	18	30.0	8.0	0,931	true	[008002, 008001, 008003]
147	8	008002	008003	19	65.0	8.0	0,960	true	[008002, 008003]
148	8	008002	008003	20	17.0	4.0	0,922	true	[008002, 008004, 008003]
149	8	008002	008001	21	7.0	4.0	0,903	true	[008002, 008000, 008004, 008003, 008001]
150	8	008002	008001	22	30.0	9.0	0,960	true	[008002, 008001]
151	8	008002	008001	23	65.0	8.0	0,931	true	[008002, 008003, 008001]
152	8	008002	008001	24	17.0	4.0	0,894	true	[008002, 008004, 008003, 008001]
153	8	008003	008001	25	73.0	8.0	0,970	true	[008003, 008001]
154	8	008003	008001	26	30.0	8.0	0,922	true	[008003, 008002, 008001]
155	8	008003	008001	27	7.0	4.0	0,894	true	[008003, 008004, 008000, 008002, 008001]
156	8	008003	008001	28	17.0	4.0	0,885	true	[008003, 008004, 008002, 008001]
157	9	009001	009002	0	16.0	3.0	0,857	true	[009001, 009000, 009003, 009002]
158	9	009001	009002	1	71.0	10.0	0,950	true	[009001, 009002]
159	9	009001	009002	2	5.0	7.0	0,903	true	[009001, 009003, 009002]
160	9	009001	009002	3	12.0	5.0	0,931	true	[009001, 009004, 009003, 009002]
161	10	010000	010003	0	23.0	3.0	0,970	true	[010000, 010001, 010003]
162	10	010000	010003	1	24.0	4.0	0,913	true	[010000, 010001, 010004, 010002, 010003]
163	10	010000	010003	2	24.0	8.0	0,950	true	[010000, 010002, 010003]
164	10	010000	010003	3	23.0	3.0	0,876	true	[010000, 010002, 010004, 010001, 010003]
165	10	010000	010003	4	52.0	3.0	0,990	true	[010000, 010003]
166	10	010000	010003	5	23.0	3.0	0,913	true	[010000, 010004, 010001, 010003]
167	10	010000	010003	6	24.0	5.0	0,931	true	[010000, 010004, 010002, 010003]
168	10	010000	010004	7	23.0	3.0	0,932	true	[010000, 010001, 010003, 010002, 010004]
169	10	010000	010004	8	49.0	4.0	0,950	true	[010000, 010001, 010004]
